,Elab,exp,theta,E',x,Q2,sigma (ub/srGeV),epsilon,W2,Gamma_v,%stat_u,%syst_u,%rad1_c,%rad2_c,y,*value,obs,target,curent,lepton beam,units
0,5.648,e99118,22.566,3.652,0.84302,3.1581,0.002307,0.847,1.468,0.0001554,1.8075422626788,1.03164282618119,0.563502384048548,1.00563502384049,0.353399433427762,0.0365853991184679,sig_r,p,e,NC,1
1,5.648,e99118,22.566,3.618,0.8212,3.1287,0.002046,0.844,1.562,0.0001764,1.74486803519062,1.08015640273705,0.83088954056696,0.879765395894428,0.359419263456091,0.0328757134976097,sig_r,p,e,NC,1
2,5.648,e99118,22.566,3.584,0.80011,3.0994,0.002025,0.841,1.655,0.0001964,1.71358024691358,1.16049382716049,0.42320987654321,0.299259259259259,0.365439093484419,0.0329582302806917,sig_r,p,e,NC,1
3,5.648,e99118,22.566,3.55,0.77969,3.07,0.002218,0.838,1.748,0.0002155,1.60955816050496,1.18575293056808,0.383228133453562,0.270964833183048,0.371458923512748,0.0365491151366907,sig_r,p,e,NC,1
4,5.648,e99118,22.566,3.516,0.75993,3.0406,0.00252,0.834,1.841,0.0002338,1.49603174603175,1.17857142857143,0.333730158730159,0.236111111111111,0.377478753541076,0.0420271296035292,sig_r,p,e,NC,1
5,5.648,e99118,22.566,3.482,0.74078,3.0112,0.002832,0.831,1.934,0.0002512,1.36652542372881,1.16525423728814,0.420197740112994,0.420197740112994,0.383498583569405,0.0477833994082666,sig_r,p,e,NC,1
6,5.648,e99118,22.566,3.448,0.72223,2.9818,0.00326,0.827,2.027,0.0002677,1.24846625766871,1.14723926380368,0.411042944785276,0.552147239263804,0.389518413597734,0.0556286411998188,sig_r,p,e,NC,1
7,5.648,e99118,22.566,3.414,0.70424,2.9525,0.003846,0.824,2.12,0.0002835,1.18564742589704,1.11544461778471,0.351014040561622,0.47061882475299,0.395538243626062,0.0663532636763992,sig_r,p,e,NC,1
8,5.648,e99118,22.566,3.38,0.68679,2.9231,0.005386,0.82,2.213,0.0002985,1.08614927590048,1.09543260304493,0.441886372075752,0.553286297809135,0.401558073654391,0.0939093787366887,sig_r,p,e,NC,1
9,5.648,e99118,22.566,3.346,0.66986,2.8937,0.005592,0.816,2.307,0.0003127,1.09978540772532,1.11945636623748,0.425608011444921,0.532904148783977,0.40757790368272,0.0985027111207751,sig_r,p,e,NC,1
10,5.648,e99118,22.566,3.312,0.65341,2.8643,0.005073,0.812,2.4,0.0003262,1.09599842302385,1.17681845062093,0.337078651685393,0.358762073723635,0.413597733711048,0.0902475785192004,sig_r,p,e,NC,1
11,5.648,e99118,22.566,3.278,0.63744,2.835,0.005145,0.808,2.493,0.000339,1.08066083576288,1.19727891156463,0.26044703595724,0.347910592808552,0.419617563739377,0.0924121002136154,sig_r,p,e,NC,1
12,5.648,e99118,22.566,3.244,0.62192,2.8056,0.005532,0.804,2.586,0.0003512,1.03940708604483,1.19848156182213,0.303687635574837,0.32176428054953,0.425637393767705,0.100281636380073,sig_r,p,e,NC,1
13,5.648,e99118,22.566,3.21,0.60684,2.7762,0.006029,0.8,2.679,0.0003627,1.00348316470393,1.1909105987726,0.218941781389949,0.295239674904628,0.431657223796034,0.110264325313617,sig_r,p,e,NC,1
14,5.648,e99118,22.566,3.176,0.59216,2.7468,0.006968,0.796,2.772,0.0003735,0.954362801377727,1.18111366245695,0.241102181400689,0.340126291618829,0.437677053824363,0.128530225109467,sig_r,p,e,NC,1
15,5.648,e99118,22.566,3.142,0.57789,2.7174,0.007985,0.791,2.865,0.0003838,0.906700062617407,1.17094552285535,0.232936756418284,0.368190356919223,0.443696883852691,0.148503301006898,sig_r,p,e,NC,1
16,5.648,e99118,22.566,2.828,0.46211,2.4456,0.009514,0.747,3.727,0.000454,1.01114147571999,1.25078831196132,0.0729451334874921,0.103111204540677,0.49929178470255,0.187939190895301,sig_r,p,e,NC,1
17,5.648,e99118,22.566,2.801,0.45358,2.4228,0.009821,0.743,3.799,0.0004581,0.999898177375013,1.25241828734345,0.0657774157417778,0.0930658792383668,0.50407223796034,0.194850279000807,sig_r,p,e,NC,1
18,5.648,e99118,22.566,2.775,0.44521,2.4001,0.01005,0.739,3.871,0.000462,0.987064676616915,1.2636815920398,0.0587064676616915,0.0414925373134328,0.508675637393768,0.200076964716807,sig_r,p,e,NC,1
19,5.648,e99118,18.566,4.063,0.80287,2.3884,0.01071,0.901,1.467,0.0003521,1.44724556489262,1.00840336134454,0.727357609710551,1.02707749766573,0.280630311614731,0.0654419488683202,sig_r,p,e,NC,1
20,5.648,e99118,22.566,2.749,0.43698,2.3773,0.01048,0.735,3.943,0.0004657,0.954198473282443,1.25954198473282,0.0360687022900763,0.0360687022900763,0.513279036827195,0.209294755356809,sig_r,p,e,NC,1
21,5.648,e99118,18.566,4.025,0.77688,2.3662,0.009631,0.899,1.56,0.0003974,1.4328730142249,1.07984632956079,0.643754542622781,0.812999688505866,0.28735835694051,0.060088539958353,sig_r,p,e,NC,1
22,5.648,e99118,22.566,2.723,0.42891,2.3546,0.01072,0.73,4.015,0.0004691,0.932835820895522,1.22201492537313,0.27705223880597,0.138059701492537,0.517882436260623,0.214738718874154,sig_r,p,e,NC,1
23,5.648,e99118,18.566,3.987,0.75207,2.3439,0.008562,0.896,1.653,0.00044,1.47161878065872,1.17963092735342,0.459004905395936,0.429806120065405,0.294086402266289,0.0545039974567227,sig_r,p,e,NC,1
24,5.648,e99118,22.566,2.696,0.42098,2.3318,0.01044,0.726,4.088,0.0004724,0.986590038314176,1.32183908045977,0.353448275862069,0.1772030651341,0.522662889518414,0.209879952333953,sig_r,p,e,NC,1
25,5.648,e99118,18.566,3.949,0.72837,2.3217,0.008467,0.893,1.746,0.0004801,1.46450927128853,1.20467698122121,0.403921105468289,0.356678870910594,0.300814447592068,0.0549640958931156,sig_r,p,e,NC,1
26,5.648,e99118,22.566,2.67,0.41319,2.3091,0.01087,0.722,4.16,0.0004755,0.947562097516099,1.29714811407544,0.15639374425023,0.0780128794848206,0.527266288951841,0.219104073852415,sig_r,p,e,NC,1
27,5.648,e99118,18.566,3.912,0.7057,2.2995,0.009698,0.89,1.839,0.0005176,1.3611053825531,1.20643431635389,0.358836873582182,0.369148277995463,0.307365439093484,0.0640979660678603,sig_r,p,e,NC,1
28,5.648,e99118,22.566,2.644,0.40554,2.2864,0.01094,0.717,4.232,0.0004783,0.959780621572212,1.30712979890311,0.150822669104205,0.0755027422303474,0.531869688385269,0.221056849300244,sig_r,p,e,NC,1
29,5.648,e99118,18.566,3.874,0.68399,2.2773,0.0105,0.887,1.932,0.0005528,1.24761904761905,1.19047619047619,0.364761904761905,0.399047619047619,0.314093484419263,0.070685736055178,sig_r,p,e,NC,1
30,5.648,e99118,22.566,2.617,0.39802,2.2636,0.01116,0.713,4.304,0.000481,0.949820788530466,1.30824372759857,0.14426523297491,0.064336917562724,0.536650141643059,0.226178365799482,sig_r,p,e,NC,1
31,5.648,e99118,18.566,3.836,0.66319,2.2551,0.01182,0.884,2.026,0.0005857,1.14213197969543,1.16751269035533,0.364636209813875,0.404399323181049,0.320821529745043,0.0810012549536083,sig_r,p,e,NC,1
32,5.648,e99118,22.566,2.591,0.39063,2.2408,0.01127,0.708,4.376,0.0004835,0.949423247559894,1.31322094055013,0.139307897071872,0.0624667258207631,0.541253541076487,0.228858442916019,sig_r,p,e,NC,1
33,5.648,e99118,18.566,3.798,0.64324,2.2329,0.01446,0.881,2.119,0.0006165,1.06500691562932,1.13416320885201,0.37551867219917,0.461964038727524,0.327549575070821,0.100816830302988,sig_r,p,e,NC,1
34,5.648,e99118,22.566,2.565,0.38336,2.2181,0.01145,0.704,4.448,0.0004858,0.943231441048035,1.31877729257642,0.123144104803493,0.0,0.545856940509915,0.232947560175466,sig_r,p,e,NC,1
35,5.648,e99118,18.566,3.76,0.62409,2.2106,0.01922,0.878,2.212,0.0006451,1.00416233090531,1.09781477627471,0.409469302809573,0.530697190426639,0.334277620396601,0.136249264370456,sig_r,p,e,NC,1
36,5.648,e99118,22.566,2.538,0.37622,2.1953,0.01171,0.699,4.52,0.000488,0.947907771135781,1.32365499573015,0.132365499573015,0.0593509820666097,0.550637393767705,0.238809290332194,sig_r,p,e,NC,1
37,5.648,e99118,18.566,3.723,0.60569,2.1884,0.02041,0.874,2.305,0.0006718,1.00440960313572,1.12689857912788,0.333659970602646,0.439000489955904,0.340828611898017,0.146909557208657,sig_r,p,e,NC,1
38,5.648,e99118,22.566,2.512,0.3692,2.1726,0.0118,0.694,4.592,0.00049,0.949152542372881,1.33050847457627,0.127118644067797,0.0,0.555240793201133,0.240997323533507,sig_r,p,e,NC,1
39,5.648,e99118,18.566,3.685,0.588,2.1662,0.01765,0.871,2.398,0.0006965,1.03682719546742,1.19546742209632,0.231728045325779,0.310481586402266,0.347556657223796,0.129050316232094,sig_r,p,e,NC,1
40,5.648,e99118,22.566,2.486,0.3623,2.1498,0.01205,0.69,4.664,0.0004919,0.937759336099585,1.33609958506224,0.15850622406639,0.0560995850622407,0.559844192634561,0.246390799383076,sig_r,p,e,NC,1
41,5.648,e99118,18.566,3.647,0.57098,2.144,0.01764,0.867,2.491,0.0007194,1.02607709750567,1.21315192743764,0.199546485260771,0.239795918367347,0.354284702549575,0.130949101359,sig_r,p,e,NC,1
42,5.648,e99118,22.566,2.46,0.3555,2.1271,0.01212,0.685,4.737,0.0004936,0.932343234323432,1.34488448844885,0.198019801980198,0.0,0.564447592067989,0.248085036843235,sig_r,p,e,NC,1
43,5.648,e99118,18.566,3.609,0.55459,2.1218,0.01893,0.863,2.584,0.0007406,0.993132593766508,1.21500264131009,0.210248283148442,0.250924458531432,0.361012747875354,0.142603894105605,sig_r,p,e,NC,1
44,5.648,e99118,22.566,2.433,0.34882,2.1044,0.01235,0.68,4.809,0.0004951,0.923076923076923,1.35222672064777,0.153036437246964,0.0540890688259109,0.569228045325779,0.253219177151372,sig_r,p,e,NC,1
45,5.648,e99118,18.566,3.571,0.53879,2.0996,0.01994,0.86,2.678,0.0007602,0.957873620862588,1.19859578736209,0.215646940822467,0.268806419257773,0.367740793201133,0.15236132313746,sig_r,p,e,NC,1
46,5.648,e99118,18.566,3.534,0.52356,2.0773,0.02319,0.856,2.771,0.0007781,0.909874946097456,1.18154376886589,0.219922380336352,0.282880551962053,0.37429178470255,0.179467615550385,sig_r,p,e,NC,1
47,5.648,e99118,18.566,3.496,0.50887,2.0551,0.0264,0.852,2.864,0.0007946,0.878787878787879,1.1780303030303,0.234469696969697,0.314015151515152,0.381019830028329,0.207040496941124,sig_r,p,e,NC,1
48,5.648,e99118,22.566,2.189,0.29176,1.8935,0.01348,0.632,5.477,0.0005036,1.27596439169139,1.41691394658754,0.267062314540059,0.094213649851632,0.612429178470255,0.27634885531675,sig_r,p,e,NC,1
49,5.648,e99118,22.566,2.169,0.28735,1.8759,0.01356,0.628,5.533,0.0005039,1.26843657817109,1.42330383480826,0.338495575221239,0.0936578171091446,0.615970254957507,0.277662788686304,sig_r,p,e,NC,1
50,5.648,e99118,22.566,2.149,0.283,1.8583,0.01372,0.623,5.588,0.0005042,1.2536443148688,1.42857142857143,0.333819241982507,0.0925655976676385,0.619511331444759,0.280570026517004,sig_r,p,e,NC,1
51,5.648,e99118,18.566,3.146,0.394,1.8496,0.02725,0.81,3.725,0.0008894,0.759633027522936,1.26605504587156,0.0506422018348624,0.036697247706422,0.442988668555241,0.236353483056282,sig_r,p,e,NC,1
52,5.648,e99118,22.566,2.128,0.27869,1.8407,0.01394,0.619,5.644,0.0005044,1.24103299856528,1.42754662840746,0.257532281205165,0.0911047345767575,0.623229461756374,0.284898204088239,sig_r,p,e,NC,1
53,5.648,e99118,18.566,3.117,0.38582,1.8324,0.0287,0.806,3.797,0.0008936,0.728222996515679,1.2404181184669,0.125783972125436,0.075609756097561,0.448123229461756,0.250570116538032,sig_r,p,e,NC,1
54,5.648,e99118,22.566,2.108,0.27444,1.8231,0.01363,0.615,5.7,0.0005045,1.26192223037417,1.43800440205429,0.262655906089508,0.0931768158473955,0.626770538243626,0.278118680790861,sig_r,p,e,NC,1
55,5.648,e99118,18.566,3.088,0.37783,1.8152,0.02753,0.802,3.869,0.0008972,0.766436614602252,1.31129676716309,0.196149654921903,0.0980748274609517,0.453257790368272,0.241880430985322,sig_r,p,e,NC,1
56,5.648,e99118,22.566,2.088,0.27023,1.8055,0.01395,0.61,5.756,0.0005046,1.24731182795699,1.44802867383513,0.32831541218638,0.0910394265232975,0.630311614730878,0.284154252487374,sig_r,p,e,NC,1
57,5.648,e99118,18.566,3.059,0.37001,1.798,0.02779,0.798,3.942,0.0009004,0.755667506297229,1.2990284274919,0.117308384310903,0.0586541921554516,0.458392351274788,0.245655527556403,sig_r,p,e,NC,1
58,5.648,e99118,22.566,2.067,0.26607,1.7879,0.01386,0.606,5.812,0.0005046,1.25541125541126,1.45021645021645,0.455988455988456,0.0909090909090909,0.634029745042493,0.282032718594447,sig_r,p,e,NC,1
59,5.648,e99118,18.566,3.029,0.36238,1.7808,0.02824,0.794,4.014,0.0009032,0.75070821529745,1.30311614730878,0.139518413597734,0.0259206798866856,0.463703966005666,0.251308041676131,sig_r,p,e,NC,1
60,5.648,e99118,22.566,2.047,0.26196,1.7702,0.01398,0.601,5.868,0.0005046,1.25894134477825,1.45922746781116,0.451359084406295,0.0901287553648069,0.637570821529745,0.283865835007125,sig_r,p,e,NC,1
61,5.648,e99118,18.566,3.0,0.35491,1.7636,0.02825,0.79,4.086,0.0009055,0.753982300884956,1.30973451327434,0.111150442477876,0.0,0.468838526912181,0.252810517880584,sig_r,p,e,NC,1
62,3.419,e99118,52.166,0.665,0.34025,1.7584,0.00286,0.282,4.29,0.0001035,2.91258741258741,1.64685314685315,0.72027972027972,0.227972027972028,0.80549868382568,0.232067788267769,sig_r,p,e,NC,1
63,5.648,e99118,22.566,2.027,0.25789,1.7526,0.01427,0.597,5.924,0.0005046,1.24737210932025,1.4646110721794,0.250175192711983,0.0882971268395235,0.641111898016997,0.289124332019925,sig_r,p,e,NC,1
64,5.648,e99118,18.566,2.971,0.34761,1.7464,0.0286,0.786,4.158,0.0009075,0.748251748251748,1.31818181818182,0.107342657342657,0.0,0.473973087818697,0.257320261746809,sig_r,p,e,NC,1
65,3.419,e99118,52.166,0.659,0.33633,1.742,0.002778,0.28,4.318,0.000104,2.9625629949604,1.6702663786897,0.74154067674586,0.0,0.807253582918982,0.224008688638101,sig_r,p,e,NC,1
66,5.648,e99118,22.566,2.006,0.25387,1.735,0.01449,0.592,5.98,0.0005045,1.24223602484472,1.46997929606625,0.370600414078675,0.0869565217391304,0.644830028328612,0.293153717167976,sig_r,p,e,NC,1
67,5.648,e99118,18.566,2.941,0.34046,1.7292,0.02847,0.781,4.23,0.0009091,0.755180892167193,1.3277133825079,0.158412363891816,0.0236389181594661,0.479284702549575,0.257683702359579,sig_r,p,e,NC,1
68,3.419,e99118,52.166,0.653,0.33243,1.7256,0.00305,0.277,4.346,0.0001045,2.79672131147541,1.64590163934426,0.675409836065574,0.0,0.809008482012284,0.24438298347786,sig_r,p,e,NC,1
69,5.648,e99118,22.566,1.986,0.2499,1.7174,0.0141,0.588,6.035,0.0005044,1.26950354609929,1.4822695035461,0.384397163120567,0.0446808510638298,0.648371104815864,0.28455716901112,sig_r,p,e,NC,1
70,5.648,e99118,18.566,2.912,0.33347,1.712,0.02911,0.777,4.302,0.0009104,0.752318790793542,1.33287530058399,0.133287530058399,0.0456887667468224,0.484419263456091,0.264768364992585,sig_r,p,e,NC,1
71,3.419,e99118,52.166,0.647,0.32854,1.7093,0.002889,0.275,4.374,0.000105,2.88335064035999,1.68224299065421,0.931118033921772,0.22533748701973,0.810763381105587,0.230019830046108,sig_r,p,e,NC,1
72,5.648,e99118,22.566,1.965,0.24597,1.6998,0.01432,0.583,6.091,0.0005042,1.27094972067039,1.48743016759777,0.343575418994413,0.0879888268156425,0.652089235127479,0.288489533123578,sig_r,p,e,NC,1
73,5.648,e99118,18.566,2.883,0.32662,1.6948,0.02892,0.773,4.374,0.0009113,0.760719225449516,1.34163208852006,0.133817427385892,0.0229598893499308,0.489553824362606,0.264267582659551,sig_r,p,e,NC,1
74,3.419,e99118,52.166,0.64,0.32467,1.6929,0.003048,0.273,4.402,0.0001055,2.79855643044619,1.67650918635171,0.426509186351706,0.213582677165354,0.812810763381106,0.241566809691587,sig_r,p,e,NC,1
75,5.648,e99118,22.566,1.945,0.24208,1.6822,0.01458,0.579,6.147,0.000504,1.26200274348423,1.4883401920439,0.430041152263375,0.0857338820301783,0.655630311614731,0.292910333073196,sig_r,p,e,NC,1
76,5.648,e99118,18.566,2.854,0.31992,1.6776,0.02923,0.768,4.447,0.0009119,0.756072528224427,1.34450906602805,0.161820047895997,0.0448169688676018,0.494688385269122,0.268282652696042,sig_r,p,e,NC,1
77,3.419,e99118,52.166,0.634,0.32082,1.6766,0.002947,0.271,4.43,0.000106,2.86053613844588,1.71021377672209,0.912792670512386,0.220902612826603,0.814565662474408,0.232039378400598,sig_r,p,e,NC,1
78,5.648,e99118,22.566,1.925,0.23824,1.6645,0.01504,0.574,6.203,0.0005037,1.23670212765957,1.48936170212766,0.325132978723404,0.0831117021276596,0.659171388101983,0.301226225566815,sig_r,p,e,NC,1
79,5.648,e99118,18.566,2.824,0.31335,1.6604,0.02971,0.763,4.519,0.0009122,0.753954897340963,1.34298216088859,0.170649612924941,0.0437563110063952,0.5,0.274058561476978,sig_r,p,e,NC,1
80,3.419,e99118,52.166,0.628,0.31699,1.6602,0.003192,0.268,4.458,0.0001065,2.73496240601504,1.68233082706767,0.81453634085213,0.203947368421053,0.81632056156771,0.249633067154343,sig_r,p,e,NC,1
81,5.648,e99118,22.566,1.904,0.23443,1.6469,0.01448,0.569,6.259,0.0005034,1.26381215469613,1.51243093922652,0.399171270718232,0.0433011049723757,0.662889518413598,0.289366900591358,sig_r,p,e,NC,1
82,3.419,e99118,52.166,0.622,0.31317,1.6439,0.003119,0.266,4.486,0.000107,2.79897403013786,1.70567489579994,0.859249759538314,0.416800256492466,0.818075460661012,0.242280821210814,sig_r,p,e,NC,1
83,5.648,e99118,18.566,2.795,0.30693,1.6432,0.02966,0.759,4.591,0.0009123,0.761968981793661,1.35873229939312,0.185772083614295,0.0438300741739717,0.505134560906516,0.274677231252942,sig_r,p,e,NC,1
84,5.648,e99118,22.566,1.884,0.23067,1.6293,0.01457,0.564,6.314,0.0005031,1.2697323266987,1.52367879203844,0.365133836650652,0.0430336307481126,0.66643059490085,0.290215552299092,sig_r,p,e,NC,1
85,3.419,e99118,52.166,0.616,0.30937,1.6275,0.003269,0.264,4.514,0.0001075,2.7011318446008,1.69776690119303,0.890180483328235,0.397675130009177,0.819830359754314,0.252161371179597,sig_r,p,e,NC,1
86,5.648,e99118,18.566,2.766,0.30063,1.6259,0.02937,0.754,4.663,0.000912,0.769492679605039,1.36533878106912,0.188968335035751,0.0439223697650664,0.510269121813031,0.272966424264459,sig_r,p,e,NC,1
87,5.648,e99118,14.566,4.474,0.73736,1.6244,0.06866,0.943,1.459,0.0009762,1.06757937663851,0.999126128750364,0.814156714244101,1.06029711622488,0.2078611898017,0.122794246135949,sig_r,p,e,NC,1
88,3.419,e99118,52.166,0.609,0.30559,1.6111,0.003344,0.261,4.541,0.000108,2.70035885167464,1.69557416267943,0.804425837320574,0.388755980861244,0.821877742029833,0.256641780891832,sig_r,p,e,NC,1
89,5.648,e99118,14.566,4.432,0.70549,1.6093,0.06288,0.941,1.552,0.001094,1.10527989821883,1.07983460559796,0.648854961832061,0.768129770992366,0.215297450424929,0.116248372150254,sig_r,p,e,NC,1
90,5.648,e99118,18.566,2.737,0.29446,1.6087,0.02977,0.749,4.735,0.0009115,0.762512596573732,1.37386630836413,0.182734296271414,0.0644944575075579,0.515403682719547,0.277643244528437,sig_r,p,e,NC,1
91,3.419,e99118,52.166,0.603,0.30182,1.5948,0.003434,0.259,4.569,0.0001085,2.65870704717531,1.69772859638905,0.847408270238788,0.378567268491555,0.823632641123136,0.261686915395956,sig_r,p,e,NC,1
92,5.648,e99118,14.566,4.391,0.67573,1.5942,0.04805,0.939,1.645,0.001203,1.21540062434964,1.20291363163371,0.49531737773153,0.376690946930281,0.222556657223796,0.0916007044597907,sig_r,p,e,NC,1
93,5.648,e99118,18.566,2.707,0.28841,1.5915,0.03067,0.744,4.807,0.0009108,0.749918487120965,1.3791979132703,0.222367134007173,0.0837952396478644,0.520715297450425,0.287198292919727,sig_r,p,e,NC,1
94,5.648,e99118,14.566,4.349,0.64788,1.5791,0.04538,0.937,1.739,0.001303,1.23843102688409,1.25605993829881,0.414279418245923,0.21529308065227,0.229992917847025,0.0892049675204891,sig_r,p,e,NC,1
95,3.419,e99118,52.166,0.597,0.29807,1.5784,0.003315,0.257,4.597,0.000109,2.72398190045249,1.72850678733032,1.05882352941177,0.392156862745098,0.825387540216437,0.250770783960651,sig_r,p,e,NC,1
96,5.648,e99118,14.566,4.308,0.62175,1.5639,0.04582,0.934,1.832,0.001394,1.21780881711043,1.25709297250109,0.368834570056744,0.193147097337407,0.237252124645892,0.0926520717297082,sig_r,p,e,NC,1
97,3.419,e99118,52.166,0.591,0.29433,1.5621,0.003308,0.254,4.625,0.0001095,2.75997581620314,1.73216444981862,0.813180169286578,0.592503022974607,0.82714243930974,0.248413546323617,sig_r,p,e,NC,1
98,5.648,e99118,14.566,4.266,0.5972,1.5488,0.04838,0.932,1.925,0.001476,1.14923522116577,1.23811492352212,0.353451839603142,0.219098801157503,0.244688385269122,0.100651527820564,sig_r,p,e,NC,1
99,3.419,e99118,52.166,0.585,0.29062,1.5457,0.003402,0.252,4.653,0.0001099,2.74250440917108,1.74897119341564,0.978835978835979,0.382128159905938,0.828897338403042,0.253539968598048,sig_r,p,e,NC,1
100,5.648,e99118,14.566,4.224,0.57409,1.5337,0.05355,0.93,2.018,0.001551,1.04761904761905,1.21008403361345,0.332399626517274,0.289449112978525,0.252124645892351,0.114503603601337,sig_r,p,e,NC,1
101,3.419,e99118,52.166,0.578,0.28692,1.5294,0.003495,0.25,4.681,0.0001104,2.66952789699571,1.75393419170243,0.76967095851216,0.560801144492132,0.830944720678561,0.259053780141568,sig_r,p,e,NC,1
102,5.648,e99118,14.566,4.183,0.55229,1.5186,0.06489,0.927,2.111,0.001618,0.964709508398829,1.16504854368932,0.416088765603329,0.374479889042996,0.259383852691218,0.14231545190825,sig_r,p,e,NC,1
103,3.419,e99118,52.166,0.572,0.28323,1.513,0.003582,0.247,4.709,0.0001108,2.63260748185371,1.75879396984925,0.979899497487437,0.547180346175321,0.832699619771863,0.263431585025553,sig_r,p,e,NC,1
104,5.648,e99118,14.566,4.141,0.53169,1.5035,0.08832,0.924,2.205,0.001679,0.891077898550725,1.11979166666667,0.380434782608696,0.449501811594203,0.266820113314448,0.198706485272487,sig_r,p,e,NC,1
105,5.648,e99118,14.566,4.099,0.5122,1.4884,0.0955,0.921,2.298,0.001733,0.898429319371728,1.1413612565445,0.352879581151832,0.401047120418848,0.274256373937677,0.220214614026947,sig_r,p,e,NC,1
106,5.648,e99118,14.566,4.058,0.49373,1.4733,0.07775,0.919,2.391,0.001781,0.9491961414791,1.21543408360129,0.243086816720257,0.246945337620579,0.281515580736544,0.183407571118428,sig_r,p,e,NC,1
107,5.648,e99118,22.566,1.696,0.19779,1.4668,0.01595,0.519,6.83,0.0004987,2.03134796238244,1.57993730407524,0.468965517241379,0.077742946708464,0.69971671388102,0.306698429307693,sig_r,p,e,NC,1
108,5.648,e99118,14.566,4.016,0.4762,1.4582,0.07512,0.915,2.484,0.001823,0.959797657082002,1.24866879659212,0.218317358892439,0.170394036208733,0.288951841359773,0.181317431392743,sig_r,p,e,NC,1
109,5.648,e99118,22.566,1.68,0.19517,1.4532,0.01531,0.515,6.873,0.0004982,2.07707380796865,1.60679294578707,0.459177008491182,0.121489222730242,0.702549575070822,0.293393410887737,sig_r,p,e,NC,1
110,5.648,e99118,14.566,3.975,0.45955,1.4431,0.07742,0.912,2.577,0.00186,0.949367088607595,1.24773960216998,0.202789976750194,0.161456987858435,0.29621104815864,0.190866096235361,sig_r,p,e,NC,1
111,3.419,e99118,29.966,1.577,0.41699,1.4414,0.02004,0.675,2.896,0.0003914,0.758483033932136,1.2874251497006,0.117265469061876,0.0578842315369262,0.538754021643755,0.269152448348919,sig_r,p,e,NC,1
112,5.648,e99118,22.566,1.664,0.19257,1.4395,0.0161,0.511,6.916,0.0004978,2.01242236024845,1.59627329192547,0.493167701863354,0.115527950310559,0.705382436260623,0.307408402971777,sig_r,p,e,NC,1
113,5.648,e99118,18.566,2.436,0.23762,1.4322,0.03121,0.695,5.475,0.0008947,1.49631528356296,1.44825376481897,0.346042934956745,0.100929189362384,0.568696883852691,0.29822113637132,sig_r,p,e,NC,1
114,5.648,e99118,14.566,3.936,0.44478,1.429,0.08136,0.909,2.664,0.001891,0.669862340216323,1.2291052114061,0.213864306784661,0.183136676499508,0.303116147308782,0.204590362163971,sig_r,p,e,NC,1
115,3.419,e99118,29.966,1.562,0.40985,1.428,0.01971,0.672,2.937,0.0003946,0.766108574327752,1.31912734652461,0.23845763571791,0.039167935058346,0.543141269377011,0.265406049246773,sig_r,p,e,NC,1
116,5.648,e99118,14.566,3.933,0.4437,1.428,0.08252,0.909,2.671,0.001893,0.910082404265633,1.23606398448861,0.210857973824527,0.187833252544838,0.30364730878187,0.207842495013399,sig_r,p,e,NC,1
117,5.648,e99118,22.566,1.649,0.18999,1.4259,0.01605,0.507,6.959,0.0004973,2.01869158878505,1.60747663551402,0.548909657320873,0.154517133956386,0.708038243626062,0.305058019681715,sig_r,p,e,NC,1
118,5.648,e99118,18.566,2.414,0.23376,1.4188,0.03148,0.691,5.531,0.0008927,1.48348157560356,1.45171537484117,0.343074968233799,0.100063532401525,0.572592067988669,0.300815846170351,sig_r,p,e,NC,1
119,5.648,e99118,14.566,3.899,0.43142,1.4157,0.0909,0.906,2.746,0.001916,0.638063806380638,1.21012101210121,0.233223322332233,0.224422442244224,0.309667138810198,0.232801843715691,sig_r,p,e,NC,1
120,3.419,e99118,29.966,1.548,0.40282,1.4146,0.01881,0.668,2.978,0.0003977,0.786815523657629,1.35566188197767,0.249335459861776,0.0415204678362573,0.547236033928049,0.253561486919647,sig_r,p,e,NC,1
121,5.648,e99118,14.566,3.891,0.4286,1.4128,0.09552,0.906,2.764,0.001921,0.862646566164154,1.20393634840871,0.232412060301508,0.232412060301508,0.311083569405099,0.245577541135637,sig_r,p,e,NC,1
122,5.648,e99118,22.566,1.633,0.18743,1.4122,0.01617,0.503,7.003,0.0004967,2.00989486703772,1.61410018552876,0.49165120593692,0.191713048855906,0.710871104815864,0.306146381748966,sig_r,p,e,NC,1
123,5.648,e99118,18.566,2.391,0.22995,1.4055,0.03116,0.686,5.587,0.0008907,1.4987163029525,1.46341463414634,0.359435173299101,0.0808729139922978,0.576664305949009,0.29801826598917,sig_r,p,e,NC,1
124,5.648,e99118,14.566,3.863,0.4186,1.4024,0.1048,0.903,2.828,0.001938,0.616412213740458,1.19274809160305,0.25381679389313,0.244274809160305,0.316041076487252,0.272943728509753,sig_r,p,e,NC,1
125,3.419,e99118,29.966,1.533,0.3959,1.4012,0.01852,0.664,3.018,0.0004006,0.793736501079913,1.37149028077754,0.220842332613391,0.0363390928725702,0.551623281661304,0.250215407669429,sig_r,p,e,NC,1
126,5.648,e99118,22.566,1.617,0.1849,1.3986,0.01611,0.499,7.046,0.0004962,2.02979515828678,1.62631905648665,0.493482309124767,0.192427063935444,0.713703966005666,0.303833832124576,sig_r,p,e,NC,1
