PdfType: error
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00
1.30000E+00 1.50159E+00 1.75516E+00 2.07810E+00 2.49495E+00 3.04086E+00 3.76715E+00 4.50000E+00 4.75000E+00 6.23113E+00 8.37423E+00 1.15549E+01 1.64076E+01 2.40380E+01 3.64361E+01 5.73145E+01 9.38707E+01 1.60654E+02 2.88438E+02 5.45587E+02 1.09231E+03 2.32646E+03 5.30043E+03 1.29956E+04 3.45140E+04 1.00000E+05
900 901 902 903 904 905 906 907 908 909 910 940 941 942 930 931 932
1.16944e+00 9.53376e-02 1.12576e+00 9.18481e-02 5.38912e+02 1.56634e+00 1.27821e-01 1.57380e+02 1.16945e+00 9.53386e-02 7.69429e-02 4.67529e+00 3.82373e-01 6.86190e+05 4.67716e+00 3.82519e-01 0.00000e+00
1.27542e+00 1.29582e-01 1.21891e+00 1.27820e-01 5.84204e+02 1.69241e+00 1.79060e-01 1.71620e+02 1.27544e+00 1.29584e-01 1.11276e-01 5.06525e+00 5.84067e-01 6.87475e+05 5.06724e+00 5.84212e-01 0.00000e+00
1.45822e+00 1.86065e-01 1.38240e+00 1.85949e-01 6.31313e+02 1.91495e+00 2.61424e-01 1.86596e+02 1.45825e+00 1.86068e-01 1.64275e-01 5.75979e+00 8.97648e-01 6.87944e+05 5.76190e+00 8.97792e-01 0.00000e+00
1.72391e+00 2.66766e-01 1.62201e+00 2.67568e-01 6.80482e+02 2.24195e+00 3.76540e-01 2.02399e+02 1.72395e+00 2.66774e-01 2.48188e-01 6.78826e+00 1.32542e+00 6.87709e+05 6.79049e+00 1.32556e+00 0.00000e+00
2.08817e+00 3.75050e-01 1.95183e+00 3.74544e-01 7.31879e+02 2.69260e+00 5.26466e-01 2.19098e+02 2.08825e+00 3.75065e-01 3.84678e-01 8.19828e+00 1.86658e+00 6.86885e+05 8.20064e+00 1.86672e+00 0.00000e+00
2.57879e+00 5.18334e-01 2.39628e+00 5.11957e-01 7.85786e+02 3.29997e+00 7.17449e-01 2.36812e+02 2.57893e+00 5.18364e-01 6.13308e-01 1.00659e+01 2.52885e+00 6.85569e+05 1.00684e+01 2.52899e+00 0.00000e+00
3.22218e+00 7.03106e-01 2.97937e+00 6.83196e-01 8.42338e+02 4.09690e+00 9.53080e-01 2.55594e+02 3.22245e+00 7.03168e-01 1.00843e+00 1.24474e+01 3.30528e+00 6.83829e+05 1.24500e+01 3.30542e+00 0.00000e+00
3.83385e+00 8.75251e-01 3.53415e+00 8.38206e-01 8.87844e+02 4.85533e+00 1.16452e+00 2.70832e+02 3.83431e+00 8.75360e-01 1.51561e+00 1.46473e+01 3.96539e+00 6.82220e+05 1.46500e+01 3.96552e+00 0.00000e+00
4.03342e+00 9.34048e-01 3.72615e+00 8.91629e-01 9.01677e+02 5.12243e+00 1.23759e+00 2.75508e+02 4.03396e+00 9.34178e-01 1.71454e+00 1.53257e+01 4.17797e+00 6.81635e+05 1.53285e+01 4.17810e+00 0.00000e+00
5.17389e+00 1.23716e+00 4.81390e+00 1.16384e+00 9.69308e+02 6.63186e+00 1.60859e+00 2.98473e+02 5.17512e+00 1.23746e+00 3.16582e+00 1.91502e+01 5.20131e+00 6.78675e+05 1.91531e+01 5.20144e+00 0.00000e+00
6.61362e+00 1.59858e+00 6.19004e+00 1.49009e+00 1.04116e+03 8.54269e+00 2.05393e+00 3.23124e+02 6.61660e+00 1.59930e+00 6.11964e+00 2.38899e+01 6.33458e+00 6.75434e+05 2.38930e+01 6.33470e+00 0.00000e+00
8.37141e+00 2.01525e+00 7.88568e+00 1.87937e+00 1.11751e+03 1.09033e+01 2.59088e+00 3.49580e+02 8.37924e+00 2.01712e+00 1.24148e+01 2.95988e+01 7.57205e+00 6.71932e+05 2.96020e+01 7.57218e+00 0.00000e+00
1.04828e+01 2.47859e+00 9.95560e+00 2.33275e+00 1.19863e+03 1.37981e+01 3.22460e+00 3.77953e+02 1.05058e+01 2.48397e+00 2.64382e+01 3.64009e+01 8.90181e+00 6.68195e+05 3.64043e+01 8.90193e+00 0.00000e+00
1.29856e+01 2.97590e+00 1.24183e+01 2.83745e+00 1.28485e+03 1.72457e+01 3.93710e+00 4.08394e+02 1.30637e+01 2.99374e+00 5.87831e+01 4.44543e+01 1.03152e+01 6.64247e+05 4.44580e+01 1.03153e+01 0.00000e+00
1.59152e+01 3.48830e+00 1.53251e+01 3.36574e+00 1.37644e+03 2.13244e+01 4.68600e+00 4.41015e+02 1.62255e+01 3.55649e+00 1.33760e+02 5.39044e+01 1.17952e+01 6.60108e+05 5.39082e+01 1.17954e+01 0.00000e+00
1.93159e+01 4.00054e+00 1.86816e+01 3.89223e+00 1.47363e+03 2.60272e+01 5.43172e+00 4.75922e+02 2.06269e+01 4.27406e+00 2.95995e+02 6.48934e+01 1.33215e+01 6.55798e+05 6.48975e+01 1.33216e+01 0.00000e+00
2.32196e+01 4.50545e+00 2.25314e+01 4.40511e+00 1.57671e+03 3.14199e+01 6.15595e+00 5.13242e+02 2.79506e+01 5.43213e+00 5.79896e+02 7.75845e+01 1.48763e+01 6.51334e+05 7.75887e+01 1.48764e+01 0.00000e+00
2.76860e+01 5.00057e+00 2.69313e+01 4.90174e+00 1.68599e+03 3.75814e+01 6.85484e+00 5.53109e+02 3.94160e+01 7.13970e+00 9.19064e+02 9.21476e+01 1.64415e+01 6.46731e+05 9.21520e+01 1.64416e+01 0.00000e+00
3.27726e+01 5.48508e+00 3.19384e+01 5.38330e+00 1.80176e+03 4.45918e+01 7.53085e+00 5.95660e+02 5.25766e+01 8.82916e+00 1.18688e+03 1.08759e+02 1.79990e+01 6.42005e+05 1.08763e+02 1.79991e+01 0.00000e+00
3.85359e+01 5.95726e+00 3.76080e+01 5.85004e+00 1.92435e+03 5.25284e+01 8.18508e+00 6.41037e+02 6.51136e+01 1.00981e+01 1.35965e+03 1.27598e+02 1.95309e+01 6.37170e+05 1.27603e+02 1.95310e+01 0.00000e+00
