PdfType: error
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00
1.30000E+00 1.50159E+00 1.75516E+00 2.07810E+00 2.49495E+00 3.04086E+00 3.76715E+00 4.50000E+00 4.75000E+00 6.23113E+00 8.37423E+00 1.15549E+01 1.64076E+01 2.40380E+01 3.64361E+01 5.73145E+01 9.38707E+01 1.60654E+02 2.88438E+02 5.45587E+02 1.09231E+03 2.32646E+03 5.30043E+03 1.29956E+04 3.45140E+04 1.00000E+05
900 902 905 908
1.81062e+00 4.26066e-01 4.26066e-01 1.81064e+00
1.78482e+00 5.60380e-01 5.60380e-01 1.78484e+00
1.86494e+00 7.19560e-01 7.19560e-01 1.86497e+00
2.04802e+00 9.02387e-01 9.02387e-01 2.04807e+00
2.34514e+00 1.10920e+00 1.10920e+00 2.34523e+00
2.78142e+00 1.34542e+00 1.34542e+00 2.78157e+00
3.38057e+00 1.61237e+00 1.61237e+00 3.38085e+00
3.96338e+00 1.83715e+00 1.83715e+00 3.96386e+00
4.15471e+00 1.90727e+00 1.90727e+00 4.15527e+00
5.26202e+00 2.25530e+00 2.25530e+00 5.26327e+00
6.67672e+00 2.64912e+00 2.64912e+00 6.67973e+00
8.41623e+00 3.08943e+00 3.08943e+00 8.42410e+00
1.05151e+01 3.57689e+00 3.57689e+00 1.05381e+01
1.30101e+01 4.11374e+00 4.11374e+00 1.30883e+01
1.59356e+01 4.70081e+00 4.70081e+00 1.62463e+01
1.93347e+01 5.33895e+00 5.33895e+00 2.06470e+01
2.32386e+01 6.03079e+00 6.03079e+00 2.79736e+01
2.77063e+01 6.77974e+00 6.77974e+00 3.94451e+01
3.27949e+01 7.58999e+00 7.58999e+00 5.26127e+01
3.85607e+01 8.46636e+00 8.46636e+00 6.51559e+01
4.50619e+01 9.41428e+00 9.41428e+00 7.74470e+01
5.23558e+01 1.04396e+01 1.04396e+01 9.04213e+01
6.04991e+01 1.15488e+01 1.15488e+01 1.04632e+02
6.95470e+01 1.27483e+01 1.27483e+01 1.20344e+02
7.95718e+01 1.40474e+01 1.40474e+01 1.37734e+02
9.06166e+01 1.54517e+01 1.54517e+01 1.56889e+02
1.79359e+00 4.26517e-01 4.26517e-01 1.79361e+00
1.77027e+00 5.61314e-01 5.61314e-01 1.77030e+00
1.85059e+00 7.16209e-01 7.16209e-01 1.85063e+00
2.03157e+00 8.90354e-01 8.90354e-01 2.03162e+00
2.32418e+00 1.08425e+00 1.08425e+00 2.32426e+00
2.75302e+00 1.30290e+00 1.30290e+00 2.75317e+00
3.34135e+00 1.54761e+00 1.54761e+00 3.34163e+00
3.91339e+00 1.75248e+00 1.75248e+00 3.91386e+00
4.10103e+00 1.81585e+00 1.81585e+00 4.10158e+00
5.18818e+00 2.13081e+00 2.13081e+00 5.18942e+00
6.57692e+00 2.48582e+00 2.48582e+00 6.57989e+00
8.28414e+00 2.88136e+00 2.88136e+00 8.29189e+00
1.03438e+01 3.31828e+00 3.31828e+00 1.03664e+01
1.27921e+01 3.79899e+00 3.79899e+00 1.28690e+01
1.56627e+01 4.32489e+00 4.32489e+00 1.59681e+01
1.89983e+01 4.89763e+00 4.89763e+00 2.02876e+01
2.28294e+01 5.52055e+00 5.52055e+00 2.74802e+01
2.72141e+01 6.19784e+00 6.19784e+00 3.87426e+01
3.22085e+01 6.93445e+00 6.93445e+00 5.16696e+01
3.78680e+01 7.73600e+00 7.73600e+00 6.39827e+01
4.42497e+01 8.60869e+00 8.60869e+00 7.60482e+01
5.14099e+01 9.55919e+00 9.55919e+00 8.87849e+01
5.94041e+01 1.05945e+01 1.05945e+01 1.02735e+02
6.82864e+01 1.17219e+01 1.17219e+01 1.18160e+02
7.81275e+01 1.29510e+01 1.29510e+01 1.35231e+02
8.89695e+01 1.42881e+01 1.42881e+01 1.54035e+02
1.77324e+00 4.26868e-01 4.26868e-01 1.77326e+00
1.75277e+00 5.62097e-01 5.62097e-01 1.75279e+00
1.83340e+00 7.12281e-01 7.12281e-01 1.83343e+00
2.01211e+00 8.77039e-01 8.77039e-01 2.01216e+00
2.29973e+00 1.05708e+00 1.05708e+00 2.29981e+00
2.72029e+00 1.25701e+00 1.25701e+00 2.72044e+00
3.29648e+00 1.47811e+00 1.47811e+00 3.29676e+00
3.85638e+00 1.66189e+00 1.66189e+00 3.85684e+00
4.03985e+00 1.71814e+00 1.71814e+00 4.04039e+00
5.10402e+00 1.99821e+00 1.99821e+00 5.10524e+00
6.46296e+00 2.31233e+00 2.31233e+00 6.46587e+00
8.13287e+00 2.66080e+00 2.66080e+00 8.14047e+00
1.01470e+01 3.04468e+00 3.04468e+00 1.01692e+01
1.25407e+01 3.46653e+00 3.46653e+00 1.26161e+01
1.53471e+01 3.92836e+00 3.92836e+00 1.56462e+01
1.86077e+01 4.43265e+00 4.43265e+00 1.98702e+01
2.23526e+01 4.98347e+00 4.98347e+00 2.69054e+01
2.66385e+01 5.58578e+00 5.58578e+00 3.79212e+01
3.15202e+01 6.24532e+00 6.24532e+00 5.05626e+01
3.70519e+01 6.96854e+00 6.96854e+00 6.26006e+01
4.32893e+01 7.76239e+00 7.76239e+00 7.43944e+01
5.02873e+01 8.63431e+00 8.63431e+00 8.68428e+01
5.80999e+01 9.59200e+00 9.59200e+00 1.00477e+02
6.67799e+01 1.06434e+01 1.06434e+01 1.15550e+02
7.63956e+01 1.17984e+01 1.17984e+01 1.32230e+02
8.69881e+01 1.30641e+01 1.30641e+01 1.50601e+02
1.74906e+00 4.27029e-01 4.27029e-01 1.74908e+00
1.73186e+00 5.62685e-01 5.62685e-01 1.73188e+00
1.81295e+00 7.07852e-01 7.07852e-01 1.81299e+00
1.98929e+00 8.62742e-01 8.62742e-01 1.98934e+00
2.27150e+00 1.02834e+00 1.02834e+00 2.27159e+00
2.68298e+00 1.20890e+00 1.20890e+00 2.68313e+00
3.24576e+00 1.40573e+00 1.40573e+00 3.24603e+00
3.79214e+00 1.56790e+00 1.56790e+00 3.79259e+00
3.97096e+00 1.61687e+00 1.61687e+00 3.97150e+00
5.00925e+00 1.86134e+00 1.86134e+00 5.01044e+00
6.33433e+00 2.13391e+00 2.13391e+00 6.33719e+00
7.96160e+00 2.43467e+00 2.43467e+00 7.96904e+00
9.92336e+00 2.76492e+00 2.76492e+00 9.94508e+00
1.22540e+01 3.12739e+00 3.12739e+00 1.23276e+01
1.49856e+01 3.52471e+00 3.52471e+00 1.52775e+01
1.81587e+01 3.96017e+00 3.96017e+00 1.93904e+01
2.18022e+01 4.43856e+00 4.43856e+00 2.62418e+01
2.59713e+01 4.96559e+00 4.96559e+00 3.69692e+01
3.07192e+01 5.54780e+00 5.54780e+00 4.92745e+01
3.60984e+01 6.19235e+00 6.19235e+00 6.09860e+01
4.21628e+01 6.90697e+00 6.90697e+00 7.24545e+01
4.89654e+01 7.69978e+00 7.69978e+00 8.45561e+01
5.65585e+01 8.57916e+00 8.57916e+00 9.78070e+01
6.49926e+01 9.55361e+00 9.55361e+00 1.12454e+02
7.43339e+01 1.06334e+01 1.06334e+01 1.28658e+02
8.46213e+01 1.18261e+01 1.18261e+01 1.46499e+02
1.72050e+00 4.26937e-01 4.26937e-01 1.72052e+00
1.70693e+00 5.62709e-01 5.62709e-01 1.70695e+00
1.78860e+00 7.02372e-01 7.02372e-01 1.78863e+00
1.96240e+00 8.46897e-01 8.46897e-01 1.96245e+00
2.23877e+00 9.97652e-01 9.97652e-01 2.23885e+00
2.64035e+00 1.15859e+00 1.15859e+00 2.64049e+00
3.18840e+00 1.33109e+00 1.33109e+00 3.18867e+00
3.71985e+00 1.47177e+00 1.47177e+00 3.72030e+00
3.89354e+00 1.51355e+00 1.51355e+00 3.89407e+00
4.90290e+00 1.72294e+00 1.72294e+00 4.90406e+00
6.18986e+00 1.95480e+00 1.95480e+00 6.19265e+00
7.76879e+00 2.20908e+00 2.20908e+00 7.77604e+00
9.67079e+00 2.48733e+00 2.48733e+00 9.69195e+00
1.19291e+01 2.79248e+00 2.79248e+00 1.20007e+01
1.45743e+01 3.12774e+00 3.12774e+00 1.48582e+01
1.76459e+01 3.49719e+00 3.49719e+00 1.88424e+01
2.11711e+01 3.90628e+00 3.90628e+00 2.54811e+01
2.52033e+01 4.36142e+00 4.36142e+00 3.58735e+01
2.97935e+01 4.86981e+00 4.86981e+00 4.77859e+01
3.49919e+01 5.43931e+00 5.43931e+00 5.91124e+01
4.08503e+01 6.07829e+00 6.07829e+00 7.01947e+01
4.74194e+01 6.79544e+00 6.79544e+00 8.18818e+01
5.47488e+01 7.59971e+00 7.59971e+00 9.46730e+01
6.28868e+01 8.50007e+00 8.50007e+00 1.08805e+02
7.18961e+01 9.50694e+00 9.50694e+00 1.24434e+02
8.18136e+01 1.06284e+01 1.06284e+01 1.41634e+02
1.68660e+00 4.26468e-01 4.26468e-01 1.68662e+00
1.67714e+00 5.62001e-01 5.62001e-01 1.67716e+00
1.75956e+00 6.95727e-01 6.95727e-01 1.75959e+00
1.93070e+00 8.29491e-01 8.29491e-01 1.93075e+00
2.20073e+00 9.65110e-01 9.65110e-01 2.20081e+00
2.59143e+00 1.10630e+00 1.10630e+00 2.59157e+00
