PdfType: error
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00
1.30000E+00 1.50159E+00 1.75516E+00 2.07810E+00 2.49495E+00 3.04086E+00 3.76715E+00 4.50000E+00 4.75000E+00 6.23113E+00 8.37423E+00 1.15549E+01 1.64076E+01 2.40380E+01 3.64361E+01 5.73145E+01 9.38707E+01 1.60654E+02 2.88438E+02 5.45587E+02 1.09231E+03 2.32646E+03 5.30043E+03 1.29956E+04 3.45140E+04 1.00000E+05
900 901 902 903 904 905 906 907 908 909 910 940 941 942 930 931 932
1.17283e+00 9.56171e-02 1.12928e+00 9.21373e-02 2.75170e+02 1.57133e+00 1.28232e-01 2.79989e+02 1.17284e+00 9.56181e-02 3.92879e-02 4.69185e+00 3.83734e-01 6.89759e+05 4.68998e+00 3.83588e-01 0.00000e+00
1.27913e+00 1.29970e-01 1.22271e+00 1.28222e-01 3.00302e+02 1.69779e+00 1.79631e-01 3.03584e+02 1.27915e+00 1.29972e-01 5.72011e-02 5.08313e+00 5.86061e-01 6.91139e+05 5.08114e+00 5.85915e-01 0.00000e+00
1.46241e+00 1.86607e-01 1.38664e+00 1.86510e-01 3.26771e+02 1.92094e+00 2.62220e-01 3.28138e+02 1.46244e+00 1.86610e-01 8.50319e-02 5.77967e+00 9.00499e-01 6.91701e+05 5.77756e+00 9.00356e-01 0.00000e+00
1.72874e+00 2.67510e-01 1.62685e+00 2.68332e-01 3.54740e+02 2.24876e+00 3.77622e-01 3.53777e+02 1.72879e+00 2.67517e-01 1.29387e-01 6.81085e+00 1.32934e+00 6.91559e+05 6.80862e+00 1.32919e+00 0.00000e+00
2.09385e+00 3.76045e-01 1.95745e+00 3.75556e-01 3.84335e+02 2.70047e+00 5.27894e-01 3.80590e+02 2.09393e+00 3.76060e-01 2.02018e-01 8.22432e+00 1.87174e+00 6.90828e+05 8.22196e+00 1.87160e+00 0.00000e+00
2.58555e+00 5.19642e-01 2.40289e+00 5.13265e-01 4.15772e+02 3.30920e+00 7.19290e-01 4.08727e+02 2.58569e+00 5.19672e-01 3.24537e-01 1.00962e+01 2.53544e+00 6.89606e+05 1.00937e+01 2.53530e+00 0.00000e+00
3.23030e+00 7.04797e-01 2.98722e+00 6.84856e-01 4.49150e+02 4.10784e+00 9.55402e-01 4.38259e+02 3.23058e+00 7.04859e-01 5.37776e-01 1.24830e+01 3.31343e+00 6.87960e+05 1.24803e+01 3.31329e+00 0.00000e+00
3.84323e+00 8.77285e-01 3.54315e+00 8.40171e-01 4.76256e+02 4.86784e+00 1.16726e+00 4.62031e+02 3.84370e+00 8.77395e-01 8.13140e-01 1.46875e+01 3.97481e+00 6.86425e+05 1.46848e+01 3.97467e+00 0.00000e+00
4.04320e+00 9.36196e-01 3.73554e+00 8.93697e-01 4.84583e+02 5.13548e+00 1.24047e+00 4.69260e+02 4.04375e+00 9.36326e-01 9.21608e-01 1.53673e+01 4.18778e+00 6.85862e+05 1.53645e+01 4.18764e+00 0.00000e+00
5.18591e+00 1.23988e+00 4.82542e+00 1.16642e+00 5.25504e+02 6.64787e+00 1.61216e+00 5.04613e+02 5.18715e+00 1.24018e+00 1.71687e+00 1.91995e+01 5.21296e+00 6.83007e+05 1.91966e+01 5.21283e+00 0.00000e+00
6.62836e+00 1.60196e+00 6.20419e+00 1.49324e+00 5.69484e+02 8.56234e+00 2.05829e+00 5.42189e+02 6.63136e+00 1.60268e+00 3.34913e+00 2.39484e+01 6.34815e+00 6.79874e+05 2.39453e+01 6.34802e+00 0.00000e+00
8.38938e+00 2.01934e+00 7.90294e+00 1.88319e+00 6.16739e+02 1.09273e+01 2.59616e+00 5.82139e+02 8.39723e+00 2.02120e+00 6.85864e+00 2.96678e+01 7.58761e+00 6.76484e+05 2.96646e+01 7.58748e+00 0.00000e+00
1.05045e+01 2.48343e+00 9.97654e+00 2.33731e+00 6.67474e+02 1.38273e+01 3.23091e+00 6.24598e+02 1.05275e+01 2.48881e+00 1.47523e+01 3.64821e+01 8.91938e+00 6.72862e+05 3.64787e+01 8.91926e+00 0.00000e+00
1.30115e+01 2.98150e+00 1.24434e+01 2.84280e+00 7.21965e+02 1.72807e+01 3.94452e+00 6.69752e+02 1.30898e+01 2.99937e+00 3.31664e+01 4.45495e+01 1.03348e+01 6.69035e+05 4.45458e+01 1.03347e+01 0.00000e+00
1.59460e+01 3.49463e+00 1.53551e+01 3.37186e+00 7.80420e+02 2.13663e+01 4.69451e+00 7.17737e+02 1.62569e+01 3.56293e+00 7.64877e+01 5.40153e+01 1.18168e+01 6.65021e+05 5.40115e+01 1.18167e+01 0.00000e+00
1.93520e+01 4.00754e+00 1.87170e+01 3.89905e+00 8.43030e+02 2.60766e+01 5.44125e+00 7.68676e+02 2.06656e+01 4.28154e+00 1.72241e+02 6.50220e+01 1.33450e+01 6.60840e+05 6.50180e+01 1.33449e+01 0.00000e+00
2.32617e+01 4.51307e+00 2.25726e+01 4.41258e+00 9.10029e+02 3.14776e+01 6.16638e+00 8.22725e+02 2.80015e+01 5.44133e+00 3.44881e+02 7.77328e+01 1.49017e+01 6.56510e+05 7.77285e+01 1.49016e+01 0.00000e+00
2.77348e+01 5.00876e+00 2.69791e+01 4.90977e+00 9.81663e+02 3.76483e+01 6.86608e+00 8.80042e+02 3.94857e+01 7.15139e+00 5.58445e+02 9.23178e+01 1.64686e+01 6.52047e+05 9.23134e+01 1.64685e+01 0.00000e+00
3.28288e+01 5.49377e+00 3.19934e+01 5.39183e+00 1.05818e+03 4.46688e+01 7.54280e+00 9.40792e+02 5.26669e+01 8.84315e+00 7.32747e+02 1.08953e+02 1.80277e+01 6.47467e+05 1.08949e+02 1.80276e+01 0.00000e+00
3.86001e+01 5.96640e+00 3.76710e+01 5.85902e+00 1.13985e+03 5.26166e+01 8.19765e+00 1.00514e+03 6.52224e+01 1.01136e+01 8.48606e+02 1.27819e+02 1.95611e+01 6.42783e+05 1.27814e+02 1.95610e+01 0.00000e+00
4.51071e+01 6.42378e+00 4.40708e+01 6.30990e+00 1.22693e+03 6.15747e+01 8.82917e+00 1.07327e+03 7.75246e+01 1.10716e+01 9.33419e+02 1.49099e+02 2.10515e+01 6.38008e+05 1.49094e+02 2.10514e+01 0.00000e+00
5.24073e+01 6.86221e+00 5.12499e+01 6.74158e+00 1.31969e+03 7.16232e+01 9.43360e+00 1.14534e+03 9.05102e+01 1.18804e+01 1.00923e+03 1.72977e+02 2.24828e+01 6.33156e+05 1.72971e+02 2.24827e+01 0.00000e+00
6.05572e+01 7.27767e+00 5.92642e+01 7.15047e+00 1.41843e+03 8.28407e+01 1.00060e+01 1.22155e+03 1.04733e+02 1.26131e+01 1.08551e+03 1.99636e+02 2.38401e+01 6.28238e+05 1.99630e+02 2.38400e+01 0.00000e+00
6.96123e+01 7.66624e+00 6.81682e+01 7.53282e+00 1.52344e+03 9.53035e+01 1.05413e+01 1.30209e+03 1.20457e+02 1.32897e+01 1.16545e+03 2.29258e+02 2.51098e+01 6.23265e+05 2.29252e+02 2.51097e+01 0.00000e+00
7.96446e+01 8.02569e+00 7.80330e+01 7.88652e+00 1.63513e+03 1.09111e+02 1.10365e+01 1.38722e+03 1.37860e+02 1.39138e+01 1.25020e+03 2.62078e+02 2.62845e+01 6.18248e+05 2.62072e+02 2.62844e+01 0.00000e+00
9.06973e+01 8.35195e+00 8.89010e+01 8.20756e+00 1.75376e+03 1.24322e+02 1.14859e+01 1.47711e+03 1.57029e+02 1.44799e+01 1.34013e+03 2.98238e+02 2.73506e+01 6.13197e+05 2.98232e+02 2.73506e+01 0.00000e+00
1.16184e+00 9.43983e-02 1.11868e+00 9.09702e-02 2.33719e+02 1.55658e+00 1.26610e-01 2.36547e+02 1.16185e+00 9.43992e-02 3.33696e-02 4.64788e+00 3.78984e-01 5.33803e+05 4.64586e+00 3.78824e-01 0.00000e+00
1.26890e+00 1.29048e-01 1.21281e+00 1.27346e-01 2.55045e+02 1.68400e+00 1.78417e-01 2.56170e+02 1.26892e+00 1.29050e-01 4.85808e-02 5.04222e+00 5.82680e-01 5.34907e+05 5.04008e+00 5.82522e-01 0.00000e+00
1.45146e+00 1.85547e-01 1.37609e+00 1.85483e-01 2.77432e+02 1.90625e+00 2.60789e-01 2.76556e+02 1.45149e+00 1.85550e-01 7.21931e-02 5.73608e+00 8.96192e-01 5.35373e+05 5.73381e+00 8.96036e-01 0.00000e+00
1.71522e+00 2.65731e-01 1.61394e+00 2.66579e-01 3.01020e+02 2.23084e+00 3.75169e-01 2.97812e+02 1.71526e+00 2.65738e-01 1.09793e-01 6.75742e+00 1.32122e+00 5.35290e+05 6.75502e+00 1.32107e+00 0.00000e+00
2.07553e+00 3.72804e-01 1.94013e+00 3.72369e-01 3.25916e+02 2.67651e+00 5.23434e-01 3.20015e+02 2.07560e+00 3.72819e-01 1.71311e-01 8.15272e+00 1.85646e+00 5.34748e+05 8.15019e+00 1.85631e+00 0.00000e+00
2.55957e+00 5.13942e-01 2.37849e+00 5.07731e-01 3.52301e+02 3.27551e+00 7.11572e-01 3.43288e+02 2.55971e+00 5.13972e-01 2.74994e-01 9.99631e+00 2.50900e+00 5.33824e+05 9.99365e+00 2.50885e+00 0.00000e+00
