PdfType: error
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00
1.30000E+00 1.50159E+00 1.75516E+00 2.07810E+00 2.49495E+00 3.04086E+00 3.76715E+00 4.50000E+00 4.75000E+00 6.23113E+00 8.37423E+00 1.15549E+01 1.64076E+01 2.40380E+01 3.64361E+01 5.73145E+01 9.38707E+01 1.60654E+02 2.88438E+02 5.45587E+02 1.09231E+03 2.32646E+03 5.30043E+03 1.29956E+04 3.45140E+04 1.00000E+05
900 901 902 903 904 905 906 907 908 909 910 940 941 942 930 931 932
1.15910e+00 9.45020e-02 1.11606e+00 9.10632e-02 2.75237e+02 1.55293e+00 1.26737e-01 2.80081e+02 1.15911e+00 9.45030e-02 3.92975e-02 4.63692e+00 3.79265e-01 6.81679e+05 4.63505e+00 3.79119e-01 0.00000e+00
1.26500e+00 1.28705e-01 1.20915e+00 1.26985e-01 3.00362e+02 1.67894e+00 1.77902e-01 3.03676e+02 1.26502e+00 1.28707e-01 5.72126e-02 5.02677e+00 5.80590e-01 6.83070e+05 5.02478e+00 5.80445e-01 0.00000e+00
1.44769e+00 1.85147e-01 1.37255e+00 1.85067e-01 3.26822e+02 1.90137e+00 2.60197e-01 3.28229e+02 1.44771e+00 1.85151e-01 8.50453e-02 5.72104e+00 8.93841e-01 6.83651e+05 5.71893e+00 8.93698e-01 0.00000e+00
1.71323e+00 2.65808e-01 1.61205e+00 2.66641e-01 3.54780e+02 2.22823e+00 3.75249e-01 3.53867e+02 1.71327e+00 2.65815e-01 1.29402e-01 6.74911e+00 1.32132e+00 6.83537e+05 6.74688e+00 1.32118e+00 0.00000e+00
2.07732e+00 3.74048e-01 1.94174e+00 3.73574e-01 3.84363e+02 2.67870e+00 5.25114e-01 3.80678e+02 2.07740e+00 3.74063e-01 2.02033e-01 8.15862e+00 1.86223e+00 6.82840e+05 8.15626e+00 1.86209e+00 0.00000e+00
2.56773e+00 5.17283e-01 2.38601e+00 5.10943e-01 4.15786e+02 3.28583e+00 7.16038e-01 4.08812e+02 2.56787e+00 5.17313e-01 3.24548e-01 1.00256e+01 2.52428e+00 6.81657e+05 1.00231e+01 2.52415e+00 0.00000e+00
3.21085e+00 7.02000e-01 2.96888e+00 6.82138e-01 4.49148e+02 4.08248e+00 9.51611e-01 4.38340e+02 3.21112e+00 7.02061e-01 5.37773e-01 1.24064e+01 3.30054e+00 6.80056e+05 1.24038e+01 3.30040e+00 0.00000e+00
3.82229e+00 8.74098e-01 3.52347e+00 8.37113e-01 4.76240e+02 4.84065e+00 1.16300e+00 4.62109e+02 3.82275e+00 8.74207e-01 8.13113e-01 1.46057e+01 3.96054e+00 6.78558e+05 1.46030e+01 3.96041e+00 0.00000e+00
4.02180e+00 9.32879e-01 3.71542e+00 8.90524e-01 4.84562e+02 5.10767e+00 1.23606e+00 4.69337e+02 4.02234e+00 9.33009e-01 9.21569e-01 1.52839e+01 4.17309e+00 6.78007e+05 1.52812e+01 4.17296e+00 0.00000e+00
