,X,Q2,Y,obs,target,lepton beam,current,units,value,stat_u,syst_u,%cor1_c,%cor2_c,%cor3_c,%cor4_c,%cor5_c,%cor6_c,%cor7_c,%cor8_c,%cor9_c,%cor10_c,%cor11_c,%cor12_c,%cor13_c,%cor14_c,%cor15_c,%cor16_c,%cor17_c,%cor18_c,%cor19_c,%cor20_c,%cor21_c,%cor22_c,%cor23_c,%cor24_c,%cor25_c,%cor26_c,%cor27_c,%cor28_c,%cor29_c,%cor30_c,%cor31_c,%cor32_c,%cor33_c,%cor34_c,%cor35_c,%cor36_c,%cor37_c,%cor38_c,%cor39_c,%cor40_c,%cor41_c,%cor42_c,%cor43_c,%cor44_c,%cor45_c,%cor46_c,%cor47_c,%cor48_c,%cor49_c,%cor50_c,%cor51_c,%cor52_c,%cor53_c,%cor54_c,%cor55_c,%cor56_c,%cor57_c,%cor58_c,%cor59_c,%cor60_c,%cor61_c,%cor62_c,%cor63_c,%cor64_c,%cor65_c,%cor66_c,%cor67_c,%cor68_c,%cor69_c,%cor70_c,%cor71_c,%cor72_c,%cor73_c,%cor74_c,%cor75_c,%cor76_c,%cor77_c,%cor78_c,%cor79_c,%cor80_c,%cor81_c,%cor82_c,%cor83_c,%cor84_c,%cor85_c,%cor86_c,%cor87_c,%cor88_c,%cor89_c,%cor90_c,%cor91_c,%cor92_c,%cor93_c,%cor94_c,%cor95_c,%cor96_c,%cor97_c,%cor98_c,%cor99_c,%cor100_c,%cor101_c,%cor102_c,%cor103_c,%cor104_c,%cor105_c,%cor106_c,%cor107_c,%cor108_c,%cor109_c,%cor110_c,%cor111_c,%cor112_c,%cor113_c,%cor114_c,%cor115_c,%cor116_c,%cor117_c,%cor118_c,%cor119_c,%cor120_c,%cor121_c,%cor122_c,%cor123_c,%cor124_c,%cor125_c,%cor126_c,%cor127_c,%cor128_c,%cor129_c,%cor130_c,%cor131_c,%cor132_c,%cor133_c,%cor134_c,%cor135_c,%cor136_c,%cor137_c,%cor138_c,%cor139_c,%cor140_c,%cor141_c,%cor142_c,%cor143_c,%cor144_c,%cor145_c,%cor146_c,%cor147_c,%cor148_c,%cor149_c,%cor150_c,%cor151_c,%cor152_c,%cor153_c,%cor154_c,%cor155_c,%cor156_c,%cor157_c,%cor158_c,%cor159_c,%cor160_c,%cor161_c,%cor162_c,%cor163_c,%cor164_c,%cor165_c,%cor166_c,%cor167_c,%cor168_c,%cor169_c
40,0.032,300,0.092638,sig_r,p,e_minus,NC,1,0.60799,0.00526203,0.0035109,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.0,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.002,0.0,0.004,0.012,0.019,0.009,0.012,0.006,0.004,-0.011,0.001,-0.018,0.001,-0.005,-0.014,0.013,-0.017,0.018,0.01,0.003,0.02,-0.016,0.02,0.004,-0.005,0.014,-0.017,-0.025,-0.001,0.005,0.006,-0.008,0.004,-0.005,0.016,-0.004,0.001,-0.001,0.021,-0.002,0.0,0.017,-0.019,-0.006,-0.01,-0.011,-0.001,-0.045,-0.048,-0.023,-0.006,0.018,-0.068,-0.002,-0.079,0.035,0.024,0.062,0.009,-0.017,0.008,0.003,-0.059,-0.002,-0.019,0.005,-0.012,0.003,0.018,0.022,-0.001,-0.003,0.006,0.016,-0.026,0.0,0.0,-0.023,-0.015,-0.005,-0.027,-0.057,-0.015,-0.033,0.032,-0.039,-0.01,-0.025,0.055,-0.053,0.002,-0.001,-0.004,-0.002,0.001,0.0,0.002,-0.012,0.009,-0.009,0.0,-0.002,0.014,-0.002,0.046,0.026,-0.053,0.003,-0.006,-0.065,0.039,0.003,-0.078,-0.07,0.04,0.033,-0.002,0.009,0.01,-0.013,-0.032,-0.014,0.071,0.004,-0.033,0.151,-0.019,0.002,0.004,-0.044,0.017,0.017,0.115,0.005,-0.055,-0.064,-0.03,-0.045,0.006,-0.003,-0.004,0,-0.066,0.016,-0.028,0.115133,0.0,-0.0476982,-0.110199,-0.0674353,-0.0477154,-0.0625329
41,0.05,300,0.059289,sig_r,p,e_minus,NC,1,0.51723,0.00463045,0.0029598,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.0,0.005,-0.031,-0.023,-0.003,-0.004,0.004,0.002,0.02,-0.002,0.001,0.004,0.012,0.02,0.009,0.012,0.006,0.004,-0.01,0.001,-0.019,0.002,-0.004,-0.014,0.011,-0.012,0.008,0.011,0.004,0.019,-0.016,0.018,0.004,-0.004,0.01,-0.018,-0.023,0.002,-0.002,0.007,-0.015,0.007,-0.007,0.015,-0.003,0.003,0.001,0.011,0.015,0.006,0.017,-0.022,-0.005,0.004,-0.012,-0.005,-0.034,-0.035,-0.011,0.007,-0.003,-0.057,0.001,-0.056,0.032,0.02,0.045,0.007,-0.022,0.007,0.002,-0.093,-0.002,-0.018,-0.001,-0.012,0.001,0.017,0.027,-0.001,0.009,0.021,0.037,-0.035,0.01,-0.001,-0.039,-0.004,-0.006,-0.007,-0.052,-0.02,-0.031,0.025,-0.031,-0.013,-0.026,0.049,-0.046,-0.002,0.0,-0.01,-0.007,0.0,0.001,-0.001,-0.019,0.007,-0.005,0.0,-0.004,0.014,-0.003,0.068,0.047,-0.047,0.006,-0.003,-0.056,0.03,-0.008,-0.064,-0.071,0.048,0.034,0.002,-0.008,0.011,-0.004,-0.021,-0.013,0.074,0.002,0.001,0.188,0.02,0.001,0.002,-0.036,0.006,0.056,0.123,0.009,-0.153,-0.123,-0.008,-0.025,-0.044,0.006,0.025,0,-0.081,0.02,-0.006,0.106336,-0.00193338,-0.046401,-0.0812018,-0.0870019,-0.0406127,-0.0793221
42,0.08,300,0.037055,sig_r,p,e_minus,NC,1,0.43642,0.00384778,0.00259508,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.0,0.005,-0.031,-0.023,-0.003,-0.003,0.004,0.002,0.02,-0.002,0.0,0.005,0.012,0.02,0.008,0.012,0.006,0.004,-0.01,0.001,-0.019,0.003,-0.004,-0.013,0.012,-0.011,0.005,0.011,0.005,0.019,-0.016,0.017,0.005,-0.003,0.008,-0.019,-0.021,0.004,-0.009,0.009,-0.021,0.01,-0.009,0.014,-0.001,0.004,0.004,-0.003,0.038,0.013,0.013,-0.04,-0.005,0.011,-0.014,-0.006,-0.03,-0.029,-0.002,0.02,-0.025,-0.052,-0.002,-0.075,0.036,0.018,0.032,0.007,-0.023,0.009,0.003,-0.074,0.012,0.007,-0.014,-0.007,0.0,0.029,0.027,-0.001,0.011,0.023,0.043,-0.045,0.009,-0.001,0.026,0.042,-0.002,0.03,-0.043,-0.031,-0.017,0.002,-0.007,-0.014,-0.019,0.022,-0.007,-0.008,0.002,-0.017,-0.021,0.0,0.005,-0.003,-0.021,0.009,-0.016,0.001,-0.004,0.012,-0.003,0.065,0.027,-0.054,0.002,-0.004,-0.062,0.033,-0.02,-0.082,-0.076,0.046,0.052,0.001,-0.011,0.014,0.002,0.052,0.017,0.05,-0.001,0.038,0.154,0.03,0.0,0.003,-0.043,0.009,0.043,-0.056,-0.004,0.056,-0.097,0.084,0.052,-0.064,0.01,0.03,0,-0.083,0.02,-0.003,0.107694,-0.00229137,-0.0481188,-0.121443,-0.080198,-0.04355,-0.087138
43,0.13,300,0.022803,sig_r,p,e_minus,NC,1,0.36568,0.00498751,0.00651898,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.0,0.005,-0.03,-0.023,-0.003,-0.004,0.004,0.002,0.019,-0.002,-0.003,0.006,0.012,0.019,0.01,0.015,0.005,0.004,-0.01,0.001,-0.021,0.004,-0.004,-0.014,0.014,-0.013,0.006,0.011,0.005,0.02,-0.015,0.017,0.002,-0.006,0.007,-0.017,-0.016,0.008,-0.013,0.01,-0.027,0.014,-0.011,0.016,-0.002,0.005,0.002,-0.005,0.044,0.015,0.018,-0.026,-0.005,0.007,-0.013,-0.001,-0.046,-0.049,-0.018,0.004,0.002,-0.061,0.011,-0.083,0.04,0.024,0.082,0.008,-0.053,0.0,0.001,-0.096,0.038,0.042,-0.017,-0.028,-0.023,0.077,0.021,-0.001,0.019,0.035,0.064,-0.051,0.023,-0.001,0.013,0.066,-0.013,-0.013,-0.1,-0.036,-0.017,-0.004,-0.003,-0.02,-0.035,0.06,-0.061,-0.005,-0.002,-0.008,0.03,-0.001,0.006,-0.005,-0.017,0.005,-0.019,0.0,-0.004,-0.001,-0.001,0.06,0.014,-0.038,0.012,-0.003,-0.047,0.03,-0.008,-0.084,-0.143,0.158,-0.033,-0.002,0.071,0.014,-0.089,-0.024,-0.003,0.054,0.002,-0.014,0.13,-0.02,0.003,0.006,-0.074,0.028,-0.006,-0.064,-0.004,0.039,-0.12,-0.035,-0.07,0.001,-0.003,-0.009,0,-0.07,0.014,-0.139,0.29534,0.0,-0.0437541,-0.350033,-0.0574273,-0.0437685,-0.104013
44,0.18,300,0.016469,sig_r,p,e_minus,NC,1,0.31448,0.00353161,0.0021406,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.0,0.005,-0.03,-0.023,-0.003,-0.004,0.004,0.002,0.019,-0.002,-0.001,0.005,0.012,0.019,0.009,0.013,0.005,0.004,-0.01,0.001,-0.02,0.003,-0.004,-0.014,0.014,-0.01,0.001,0.011,0.005,0.02,-0.015,0.018,0.002,-0.005,0.01,-0.018,-0.022,0.002,-0.005,0.007,-0.023,0.012,-0.011,0.018,0.0,0.004,0.0,0.002,0.042,0.012,0.023,-0.037,-0.004,0.024,-0.016,-0.006,-0.04,-0.044,-0.008,0.02,-0.021,-0.073,-0.001,-0.093,0.04,0.023,0.052,0.007,-0.04,0.006,0.002,-0.107,0.044,0.006,-0.021,-0.003,0.008,0.026,0.029,-0.001,0.016,0.024,0.046,-0.073,0.007,-0.001,0.223,0.168,0.014,0.228,0.092,0.046,-0.139,0.087,-0.081,-0.02,-0.033,0.066,-0.053,-0.008,0.0,-0.015,0.005,0.001,0.012,-0.001,-0.02,0.017,-0.029,0.0,-0.001,-0.019,0.0,0.035,0.013,-0.056,0.017,-0.004,-0.066,0.041,0.026,-0.057,-0.13,0.113,0.002,-0.005,0.074,0.092,0.005,0.108,0.038,0.02,0.004,-0.057,-0.056,0.009,0.001,0.002,-0.007,0.019,-0.107,-0.448,-0.025,0.347,-0.127,0.347,0.283,-0.182,0.028,0.091,0,-0.112,0.027,0.056,0.302086,-0.00317985,-0.0445179,-0.193971,-0.120834,-0.0445321,-0.066813
45,0.25,300,0.011858,sig_r,p,e_minus,NC,1,0.29312,0.0196557,0.0275377,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.03,-0.023,-0.002,-0.003,0.004,0.003,0.019,0.001,-0.001,0.004,0.012,0.018,0.012,0.016,0.005,0.003,-0.008,-0.001,-0.024,0.005,-0.006,-0.015,0.012,-0.007,-0.004,0.013,0.006,0.022,-0.018,0.019,0.014,-0.002,-0.002,-0.014,0.0,0.023,-0.025,0.013,-0.035,0.018,-0.007,0.01,-0.003,0.004,0.012,-0.017,0.042,0.018,0.004,-0.024,-0.005,-0.002,-0.009,0.005,-0.048,-0.048,-0.026,-0.014,0.022,-0.022,0.027,-0.084,0.044,0.02,0.138,0.021,0.053,0.01,0.001,-0.079,0.043,0.02,-0.001,-0.02,-0.004,0.069,0.01,-0.002,-0.008,0.006,0.037,-0.025,0.011,-0.001,0.007,-0.015,0.01,-0.035,-0.088,-0.044,0.009,-0.002,-0.01,-0.014,-0.041,0.072,-0.031,-0.002,-0.003,-0.002,0.01,-0.005,-0.055,-0.034,-0.011,0.021,-0.032,0.0,0.0,0.165,-0.002,0.476,-0.125,0.001,0.018,-0.007,-0.021,0.027,-0.055,-0.215,-0.351,0.135,-0.22,-0.019,0.246,-0.198,-0.528,-0.203,0.037,0.289,0.025,-0.406,-0.598,0.289,-0.011,-0.013,-0.246,-0.122,0.696,-0.04,-0.001,0.012,0.078,-0.018,0.007,0.011,-0.01,-0.001,0,0.02,-0.005,0.013,1.39192,0.00682314,-0.0511736,-0.740311,0.0,-0.0546112,-0.929624
46,0.4,300,0.0074111,sig_r,p,e_minus,NC,1,0.15709,0.00341137,0.00516025,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,-0.001,0.005,-0.03,-0.024,0.0,-0.005,0.006,0.002,0.018,0.0,-0.002,0.004,0.012,0.013,0.016,0.015,0.004,0.003,-0.014,0.004,-0.019,0.002,-0.004,-0.02,0.008,0.005,-0.015,0.011,0.001,0.022,-0.012,0.027,-0.019,-0.023,0.046,-0.006,-0.041,-0.021,0.053,-0.009,0.023,-0.005,-0.001,0.029,-0.014,-0.007,-0.024,0.079,-0.066,-0.032,0.05,-0.057,-0.005,0.06,-0.013,-0.008,-0.031,-0.043,-0.038,-0.038,0.065,-0.044,0.037,-0.126,0.048,0.035,0.109,0.004,-0.113,-0.008,0.002,-0.139,0.064,0.103,-0.026,-0.049,-0.054,0.151,0.013,0.0,0.046,0.073,0.095,-0.068,0.057,-0.001,-0.031,0.067,-0.025,-0.096,-0.198,-0.055,0.038,-0.055,0.051,-0.023,-0.03,0.067,-0.029,-0.02,0.0,-0.014,0.073,0.008,0.021,0.018,0.003,0.041,-0.059,-0.002,0.012,-0.096,0.011,-0.073,-0.044,-0.054,0.075,-0.009,-0.074,0.08,0.217,0.008,-0.297,0.33,-0.298,-0.03,0.409,0.196,-0.193,-0.168,-0.053,0.13,0.045,-0.637,-0.517,-0.213,0.01,0.008,0.029,0.066,-0.474,-0.059,0.008,-0.166,-0.176,-0.003,-0.036,-0.011,-0.016,0.0,0,-0.05,0.01,-0.097,1.10128,0.0127316,-0.0381947,-0.248265,-0.12095,-0.0445803,0.0190937
47,0.0053,400,0.74577,sig_r,p,e_minus,NC,1,1.1528,0.0213706,0.0211424,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.002,0.0,0.003,-0.032,-0.021,-0.006,0.003,0.009,0.023,0.024,0.198,-0.03,-0.003,-0.013,0.016,-0.007,0.013,0.007,-0.01,-0.023,0.005,0.001,-0.008,-0.043,-0.021,0.006,-0.002,0.008,0.007,0.002,0.023,-0.014,0.027,0.005,-0.003,0.024,-0.018,-0.04,-0.015,0.027,0.001,0.013,-0.004,-0.003,0.021,-0.008,-0.002,-0.011,0.051,-0.039,-0.014,0.026,-0.028,-0.007,-0.002,-0.013,-0.004,-0.037,-0.038,-0.017,-0.003,0.012,-0.059,-0.001,-0.048,0.031,0.019,0.006,0.009,0.048,0.024,0.009,-0.003,0.015,-0.061,0.024,0.006,0.031,-0.025,0.021,-0.002,-0.022,-0.02,-0.049,-0.011,-0.033,0.0,0.039,-0.044,0.012,-0.038,-0.038,-0.034,0.005,0.021,-0.033,0.0,-0.013,0.057,-0.06,0.011,-0.001,0.004,-0.021,0.003,-0.001,0.007,-0.006,0.016,-0.017,0.0,0.001,0.019,-0.001,0.043,-0.006,-0.052,0.008,-0.007,-0.062,0.04,0.019,-0.064,-0.022,-0.024,0.009,-0.003,0.02,-0.026,-0.058,-0.013,0.002,0.067,0.005,-0.058,0.074,-0.018,0.003,0.005,-0.063,0.029,-0.03,-0.066,-0.003,0.025,-0.12,-0.029,-0.063,-0.001,-0.003,-0.007,0,-0.064,0.013,-0.129,0.00867453,0.0,-0.0433727,0.00867453,-0.0780708,-0.00867453,-0.0347072
48,0.008,400,0.49407,sig_r,p,e_minus,NC,1,1.0323,0.00961784,0.00481465,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.001,0.019,-0.006,-0.008,0.011,0.012,0.018,0.009,0.013,0.005,0.005,-0.014,0.004,-0.015,-0.001,-0.004,-0.016,0.006,0.005,-0.015,0.01,0.003,0.019,-0.015,0.024,0.004,-0.005,0.025,-0.02,-0.04,-0.015,0.014,0.006,-0.006,0.008,-0.019,0.037,0.008,0.003,-0.015,0.06,0.012,-0.008,0.069,0.01,-0.007,0.023,-0.023,0.003,-0.083,-0.089,-0.029,0.005,-0.003,-0.046,0.087,0.011,0.045,0.026,0.069,0.018,0.015,0.023,0.01,0.123,0.228,-0.032,0.046,-0.016,0.046,0.0,-0.003,-0.002,-0.053,-0.066,-0.071,-0.031,-0.051,0.0,0.204,0.015,-0.004,-0.209,-0.164,-0.006,-0.014,0.06,-0.076,0.004,-0.047,0.151,-0.206,0.031,-0.011,0.037,0.078,0.001,-0.01,0.005,0.015,-0.003,-0.013,0.0,-0.001,0.015,-0.002,0.017,0.023,-0.077,-0.002,-0.011,-0.093,0.06,0.039,-0.088,-0.038,-0.019,0.043,-0.005,0.011,0.006,0.001,0.009,0.003,0.094,0.009,-0.098,0.073,-0.045,0.003,0.005,-0.04,0.025,-0.045,-0.019,-0.007,0.125,-0.028,0.038,0.012,0.009,-0.004,-0.007,0,-0.064,0.015,-0.034,0.290613,0.0,-0.0387484,-0.561852,-0.154994,-0.164936,0.0
49,0.013,400,0.30404,sig_r,p,e_minus,NC,1,0.86568,0.00808865,0.00470878,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.0,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.003,-0.002,0.006,0.011,0.018,0.01,0.012,0.005,0.004,-0.012,0.003,-0.016,-0.001,-0.004,-0.014,0.008,-0.005,0.0,0.01,0.003,0.019,-0.016,0.022,0.003,-0.005,0.02,-0.017,-0.032,-0.008,0.013,0.004,-0.005,0.004,-0.009,0.022,-0.001,0.002,-0.006,0.034,-0.002,-0.004,0.03,-0.027,-0.006,0.012,-0.015,-0.005,-0.036,-0.035,-0.009,0.007,-0.008,-0.035,0.021,-0.036,0.034,0.017,-0.027,0.005,0.005,0.023,0.011,0.038,0.127,0.02,0.008,-0.012,0.012,0.042,0.005,-0.002,-0.017,-0.009,-0.002,-0.004,-0.006,0.0,-0.06,-0.056,-0.009,-0.07,-0.064,0.006,-0.052,0.065,-0.074,-0.003,-0.031,0.092,-0.108,0.013,-0.004,0.01,0.016,0.003,0.0,0.008,-0.001,0.009,-0.011,0.0,0.0,0.005,-0.001,0.012,0.01,-0.068,-0.002,-0.009,-0.079,0.049,0.022,-0.076,-0.02,-0.051,0.055,-0.004,-0.011,-0.009,0.003,-0.033,-0.012,0.083,0.009,-0.096,0.08,-0.033,0.003,0.005,-0.046,0.022,-0.02,0.032,0.0,0.005,-0.074,0.0,-0.024,-0.002,-0.002,-0.001,0,-0.069,0.016,-0.045,0.103965,0.00115516,-0.0438961,-0.135154,-0.103965,-0.0566291,-0.0127071
50,0.02,400,0.19763,sig_r,p,e_minus,NC,1,0.71222,0.00719057,0.00512271,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.003,-0.001,0.005,0.012,0.019,0.009,0.01,0.005,0.004,-0.011,0.002,-0.017,0.0,-0.004,-0.014,0.01,-0.009,0.006,0.01,0.004,0.02,-0.016,0.022,0.008,-0.003,0.015,-0.018,-0.027,-0.003,0.01,0.002,-0.018,0.009,-0.01,0.02,0.001,0.003,-0.001,0.02,0.016,0.004,0.024,-0.02,-0.006,0.003,-0.014,-0.001,-0.047,-0.049,-0.021,-0.003,0.011,-0.057,0.009,-0.036,0.03,0.018,-0.025,0.004,0.011,0.022,0.011,0.004,0.124,-0.004,0.012,-0.006,0.02,0.025,0.007,-0.002,-0.016,-0.007,-0.009,0.004,-0.007,0.0,-0.092,-0.079,-0.006,-0.064,-0.047,0.011,-0.057,0.077,-0.086,-0.001,-0.031,0.102,-0.121,0.016,-0.004,0.011,0.011,0.003,-0.001,0.009,-0.001,0.011,-0.008,0.0,0.0,0.013,-0.002,0.04,0.023,-0.055,0.001,-0.007,-0.065,0.039,0.016,-0.06,0.012,-0.098,0.066,-0.002,-0.034,-0.018,0.021,0.005,0.0,0.09,0.009,-0.097,0.064,-0.011,0.002,0.004,-0.042,0.016,-0.006,-0.004,0.0,-0.015,-0.108,0.026,-0.002,-0.033,0.003,0.015,0,-0.075,0.017,-0.04,0.0491421,0.0,-0.0435259,-0.124961,-0.116537,-0.0337055,-0.0435405
51,0.032,400,0.12352,sig_r,p,e_minus,NC,1,0.60799,0.00602232,0.0038459,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.0,0.005,-0.031,-0.023,-0.003,-0.004,0.004,0.002,0.019,-0.002,0.0,0.004,0.012,0.019,0.009,0.013,0.006,0.004,-0.01,0.001,-0.019,0.002,-0.005,-0.014,0.012,-0.015,0.015,0.011,0.004,0.02,-0.016,0.02,0.005,-0.004,0.013,-0.017,-0.025,0.0,0.004,0.005,-0.012,0.006,-0.006,0.016,-0.003,0.002,0.0,0.018,0.006,0.003,0.019,-0.015,-0.006,-0.007,-0.012,0.0,-0.049,-0.054,-0.025,-0.006,0.018,-0.072,0.001,-0.064,0.034,0.023,0.056,0.009,-0.013,0.009,0.004,-0.053,0.017,-0.017,0.001,-0.005,0.01,0.017,0.02,-0.002,-0.006,0.003,0.014,-0.021,0.0,0.0,-0.049,-0.037,-0.006,-0.043,-0.06,-0.007,-0.047,0.049,-0.057,-0.01,-0.032,0.08,-0.09,0.007,-0.003,0.001,0.011,0.0,0.0,-0.001,-0.012,0.006,-0.012,0.0,-0.003,0.008,-0.002,0.041,0.024,-0.053,0.005,-0.005,-0.063,0.037,0.001,-0.074,-0.086,0.068,0.019,-0.001,0.019,0.016,-0.023,-0.003,-0.003,0.061,0.003,-0.014,0.136,-0.003,0.002,0.004,-0.046,0.017,0.01,-0.011,-0.001,0.001,-0.106,0.024,-0.005,-0.034,0.004,0.015,0,-0.076,0.018,-0.046,0.157897,0.0,-0.0444086,-0.151318,-0.0805934,-0.0444232,-0.0543004
52,0.05,400,0.079051,sig_r,p,e_minus,NC,1,0.51927,0.00516554,0.00296846,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.031,-0.023,-0.003,-0.004,0.004,0.003,0.02,-0.002,0.004,0.002,0.012,0.02,0.009,0.011,0.006,0.004,-0.01,0.001,-0.019,0.001,-0.004,-0.013,0.01,-0.011,0.007,0.011,0.004,0.019,-0.017,0.019,0.01,0.0,0.006,-0.018,-0.018,0.007,-0.011,0.011,-0.018,0.009,-0.006,0.009,-0.002,0.004,0.009,-0.009,0.029,0.014,0.001,-0.039,-0.005,0.0,-0.01,-0.006,-0.016,-0.01,0.0,0.009,-0.012,-0.03,-0.012,-0.069,0.031,0.015,0.022,0.006,-0.009,0.009,0.002,-0.095,-0.063,-0.035,-0.001,0.0,0.002,0.002,0.031,-0.001,0.009,0.024,0.028,-0.017,0.009,0.0,-0.142,-0.073,-0.006,-0.004,-0.025,-0.004,-0.061,0.057,-0.064,-0.012,-0.027,0.064,-0.061,0.002,0.0,-0.008,-0.017,0.0,0.001,0.0,-0.02,0.013,-0.009,0.0,-0.002,0.011,-0.001,0.047,0.026,-0.035,0.004,-0.002,-0.043,0.024,-0.011,-0.059,-0.077,0.06,0.021,0.001,0.004,0.018,-0.003,0.014,-0.002,0.071,0.003,-0.018,0.153,0.003,0.001,0.003,-0.036,0.012,0.03,0.082,0.006,-0.105,-0.122,-0.004,-0.026,-0.036,0.004,0.016,0,-0.075,0.018,-0.025,0.0481445,-0.00192578,-0.0500703,0.0288867,-0.0596992,-0.038526,-0.0770817
53,0.08,400,0.049407,sig_r,p,e_minus,NC,1,0.43146,0.00466667,0.0023307,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.031,-0.023,-0.004,-0.003,0.004,0.003,0.02,-0.002,0.003,0.003,0.012,0.02,0.008,0.01,0.006,0.004,-0.01,0.001,-0.019,0.002,-0.004,-0.013,0.009,-0.007,0.001,0.011,0.004,0.018,-0.017,0.017,0.008,0.001,0.006,-0.019,-0.02,0.005,-0.012,0.012,-0.014,0.006,-0.005,0.009,-0.002,0.004,0.008,-0.006,0.025,0.012,0.002,-0.045,-0.005,0.005,-0.011,-0.009,-0.011,-0.004,0.01,0.023,-0.033,-0.03,-0.016,-0.075,0.033,0.013,0.016,0.007,0.0,0.011,0.002,-0.075,-0.08,-0.046,-0.006,0.007,0.013,-0.025,0.039,-0.002,0.003,0.009,0.018,-0.049,-0.008,-0.001,0.057,0.036,0.006,0.054,-0.014,-0.051,0.01,-0.019,0.012,-0.012,-0.004,-0.012,0.039,-0.01,0.005,-0.022,-0.06,0.001,0.004,-0.002,-0.025,0.012,-0.009,0.001,-0.004,0.021,-0.003,0.066,0.045,-0.042,0.001,-0.003,-0.05,0.024,-0.029,-0.076,-0.061,0.031,0.055,0.003,-0.031,-0.009,-0.004,0.016,0.004,0.057,-0.001,0.046,0.196,0.032,0.0,0.003,-0.054,0.008,0.074,0.022,0.002,-0.037,-0.113,0.016,-0.009,-0.044,0.007,0.021,0,-0.08,0.019,-0.031,-0.0139063,-0.00231771,-0.0509897,0.0463542,-0.0556251,-0.032454,-0.0811745
54,0.13,400,0.030404,sig_r,p,e_minus,NC,1,0.36709,0.00419694,0.00223987,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.0,0.005,-0.031,-0.023,-0.003,-0.004,0.004,0.003,0.02,-0.002,0.002,0.003,0.012,0.019,0.009,0.013,0.006,0.004,-0.01,0.001,-0.02,0.002,-0.004,-0.013,0.012,-0.011,0.006,0.011,0.005,0.02,-0.016,0.018,0.007,-0.002,0.006,-0.018,-0.016,0.008,-0.015,0.011,-0.023,0.012,-0.008,0.012,-0.001,0.005,0.007,-0.011,0.041,0.016,0.007,-0.025,-0.005,0.006,-0.011,-0.006,-0.021,-0.017,-0.001,0.013,-0.015,-0.037,-0.008,-0.078,0.034,0.017,0.031,0.005,-0.029,0.006,0.002,-0.129,-0.015,-0.001,-0.019,-0.001,-0.003,0.032,0.028,-0.001,0.017,0.034,0.052,-0.03,0.021,-0.001,-0.111,-0.029,-0.009,0.014,-0.034,-0.002,-0.069,0.052,-0.057,-0.016,-0.033,0.069,-0.067,-0.001,-0.001,-0.009,0.0,0.0,0.006,-0.004,-0.02,0.01,-0.018,0.0,-0.003,0.002,-0.001,0.054,0.028,-0.046,0.009,-0.003,-0.055,0.032,-0.005,-0.074,-0.107,0.089,0.02,-0.002,0.032,0.037,-0.017,0.062,0.024,0.036,0.001,-0.003,0.064,0.013,0.001,0.003,-0.041,0.018,-0.023,-0.249,-0.016,0.221,-0.098,0.177,0.13,-0.094,0.015,0.044,0,-0.091,0.021,-0.01,0.168896,-0.00272413,-0.0490343,-0.0653791,-0.0653791,-0.040873,-0.0817795
