,col,spec,ebeam,ep,thetac,X,Q2,W2,target,obs,value,perr,err_u,pnorm,norm_c,systc1,systc2,systc3,systc4,systc5,systc6,systc7,systc8,syst1_c,syst2_c,syst3_c,syst4_c,syst5_c,syst6_c,syst7_c,syst8_c
73,JLab Hall C (E12-10-002),1,10.602,4.46124,21.035,0.54704,6.30376,6.1,d/p,F2d/F2p,0.75513,0.0102,0.007702326000000001,0.0113,0.008532969,0.001,0.00191,0.00068,0.0,0.00029,0.005,0.00287,0.0014,0.00075513,0.0014422983,0.0005134884,0.0,0.0002189877,0.0037756499999999998,0.0021672231,0.001057182
74,JLab Hall C (E12-10-002),1,10.602,4.40044,21.035,0.53429,6.21785,6.3,d/p,F2d/F2p,0.75906,0.00984,0.007469150399999999,0.0113,0.008577377999999998,0.001,0.00149,0.00068,0.0,0.00028,0.005,0.00287,0.0014,0.00075906,0.0011309993999999999,0.0005161608,0.0,0.00021253679999999996,0.0037952999999999997,0.0021785022,0.001062684
75,JLab Hall C (E12-10-002),1,10.602,4.33964,21.035,0.5218,6.13194,6.5,d/p,F2d/F2p,0.76616,0.0095,0.007278519999999999,0.0113,0.008657607999999999,0.001,0.00117,0.00068,0.0,0.00027,0.005,0.00287,0.0014,0.00076616,0.0008964072,0.0005209888,0.0,0.0002068632,0.0038307999999999997,0.0021988792,0.0010726239999999999
76,JLab Hall C (E12-10-002),1,10.602,4.27885,21.035,0.50954,6.04604,6.7,d/p,F2d/F2p,0.76908,0.00915,0.007037082,0.0113,0.008690604,0.001,0.00142,0.00068,0.0,0.00026,0.005,0.00287,0.0014,0.00076908,0.0010920936,0.0005229744000000001,0.0,0.00019996079999999998,0.0038454,0.0022072596000000002,0.001076712
77,JLab Hall C (E12-10-002),1,10.602,4.21805,21.035,0.49752,5.96013,6.9,d/p,F2d/F2p,0.76798,0.00897,0.006888780600000001,0.0113,0.008678173999999999,0.001,0.00176,0.00068,1e-05,0.00025,0.005,0.00287,0.0014,0.00076798,0.0013516448,0.0005222264,7.6798e-06,0.000191995,0.0038399000000000003,0.0022041026,0.0010751719999999999
78,JLab Hall C (E12-10-002),1,10.602,4.15725,21.035,0.48572,5.87422,7.1,d/p,F2d/F2p,0.78257,0.00871,0.0068161847,0.0113,0.008843041,0.001,0.00208,0.00068,1e-05,0.00024,0.005,0.00287,0.0014,0.00078257,0.0016277455999999999,0.0005321476000000001,7.8257e-06,0.0001878168,0.00391285,0.0022459759,0.001095598
79,JLab Hall C (E12-10-002),1,10.602,4.09645,21.035,0.47414,5.78831,7.3,d/p,F2d/F2p,0.78181,0.00849,0.006637566899999999,0.0113,0.008834452999999999,0.001,0.0019,0.00068,1e-05,0.00023,0.005,0.00287,0.0014,0.00078181,0.001485439,0.0005316308,7.8181e-06,0.0001798163,0.00390905,0.0022437947,0.001094534
80,JLab Hall C (E12-10-002),1,10.602,4.03565,21.035,0.46278,5.7024,7.5,d/p,F2d/F2p,0.78729,0.00829,0.0065266341,0.0113,0.008896377,0.001,0.00157,0.00068,1e-05,0.00022,0.005,0.00287,0.0014,0.0007872900000000001,0.0012360453000000002,0.0005353572,7.8729e-06,0.0001732038,0.00393645,0.0022595223000000005,0.001102206
81,JLab Hall C (E12-10-002),1,10.602,3.97485,21.035,0.45163,5.61649,7.7,d/p,F2d/F2p,0.79741,0.00806,0.0064271245999999995,0.0113,0.009010732999999998,0.001,0.00111,0.00068,1e-05,0.00021,0.005,0.00287,0.0014,0.0007974099999999999,0.0008851251,0.0005422388,7.9741e-06,0.0001674561,0.00398705,0.0022885667,0.0011163739999999998
82,JLab Hall C (E12-10-002),1,10.602,3.91405,21.035,0.44068,5.53058,7.9,d/p,F2d/F2p,0.79109,0.00792,0.0062654328,0.0113,0.008939316999999999,0.001,0.00326,0.00068,1e-05,0.00021,0.005,0.00287,0.0014,0.0007910899999999999,0.0025789534,0.0005379412,7.9109e-06,0.0001661289,0.00395545,0.0022704283000000002,0.001107526
83,JLab Hall C (E12-10-002),1,10.602,3.85326,21.035,0.42992,5.44467,8.1,d/p,F2d/F2p,0.79626,0.00775,0.006171014999999999,0.0113,0.008997738,0.001,0.00318,0.00068,2e-05,0.0002,0.005,0.00287,0.0014,0.00079626,0.0025321068,0.0005414568,1.59252e-05,0.000159252,0.0039813,0.0022852662,0.0011147639999999999
84,JLab Hall C (E12-10-002),1,10.602,3.79246,21.035,0.41936,5.35877,8.3,d/p,F2d/F2p,0.79737,0.00758,0.0060440646,0.0113,0.009010281,0.001,0.00307,0.00068,2e-05,0.00019,0.00501,0.00287,0.0014,0.00079737,0.0024479259,0.0005422116,1.5947400000000003e-05,0.00015150030000000002,0.0039948237,0.0022884519000000002,0.001116318
85,JLab Hall C (E12-10-002),1,10.602,3.73166,21.035,0.40899,5.27286,8.5,d/p,F2d/F2p,0.79753,0.00743,0.0059256479,0.0113,0.009012089,0.001,0.00319,0.00068,2e-05,0.00019,0.00501,0.00287,0.0014,0.00079753,0.0025441206999999998,0.0005423204,1.59506e-05,0.0001515307,0.0039956253,0.0022889111,0.0011165419999999999
86,JLab Hall C (E12-10-002),1,10.602,3.67086,21.035,0.39879,5.18695,8.7,d/p,F2d/F2p,0.80776,0.00741,0.0059855016,0.0113,0.009127688,0.001,0.00337,0.00068,3e-05,0.00018,0.00501,0.00287,0.0014,0.00080776,0.0027221512000000004,0.0005492768000000001,2.4232800000000003e-05,0.0001453968,0.0040468776,0.0023182712000000003,0.001130864
87,JLab Hall C (E12-10-002),1,10.602,5.93561,21.035,0.95779,8.38705,1.25,d/p,F2d/F2p,6.29148,0.07542,0.47450342160000003,0.0113,0.071093724,0.001,0.02591,0.00125,0.0,0.01536,0.01613,0.00389,0.0014,0.00629148,0.16301224679999998,0.00786435,0.0,0.0966371328,0.10148157239999998,0.024473857199999997,0.008808072
88,JLab Hall C (E12-10-002),1,10.602,5.90521,21.035,0.94671,8.34409,1.35,d/p,F2d/F2p,1.93892,0.05327,0.10328626839999999,0.0113,0.021909796,0.001,0.01782,0.00125,0.0,0.00862,0.00938,0.00389,0.0014,0.00193892,0.0345515544,0.00242365,0.0,0.0167134904,0.018187069599999998,0.0075423988,0.002714488
89,JLab Hall C (E12-10-002),1,10.602,5.87481,21.035,0.93578,8.30114,1.45,d/p,F2d/F2p,1.07782,0.04004,0.0431559128,0.0113,0.012179365999999999,0.001,0.00857,0.00125,0.0,0.00589,0.00688,0.00389,0.0014,0.00107782,0.0092369174,0.001347275,0.0,0.0063483598,0.0074154016,0.0041927197999999995,0.001508948
90,JLab Hall C (E12-10-002),1,10.602,5.84441,21.035,0.92499,8.25819,1.55,d/p,F2d/F2p,1.02908,0.03379,0.034772613200000003,0.0113,0.011628603999999999,0.001,0.0034,0.00125,0.0,0.00444,0.00613,0.00389,0.0014,0.00102908,0.0034988719999999997,0.0012863500000000001,0.0,0.0045691152,0.0063082604,0.0040031212,0.001440712
91,JLab Hall C (E12-10-002),1,10.602,5.81401,21.035,0.91434,8.21523,1.65,d/p,F2d/F2p,1.07558,0.03003,0.0322996674,0.0113,0.012154054,0.001,0.00217,0.00125,0.0,0.00354,0.00571,0.00389,0.0014,0.00107558,0.0023340086,0.001344475,0.0,0.0038075532,0.0061415618,0.0041840062,0.001505812
92,JLab Hall C (E12-10-002),1,10.602,5.78361,21.035,0.90382,8.17228,1.75,d/p,F2d/F2p,0.90195,0.02701,0.0243616695,0.0113,0.010192035,0.001,0.00344,0.00125,0.0,0.00293,0.00543,0.00389,0.0014,0.00090195,0.003102708,0.0011274375,0.0,0.0026427135,0.0048975885,0.0035085855,0.00126273
93,JLab Hall C (E12-10-002),1,10.602,5.75321,21.035,0.89343,8.12932,1.85,d/p,F2d/F2p,0.89406,0.025,0.0223515,0.0113,0.010102878,0.001,0.00465,0.00125,0.0,0.00249,0.00526,0.00389,0.0014,0.00089406,0.004157378999999999,0.001117575,0.0,0.0022262094,0.0047027556,0.0034778934,0.0012516839999999999
94,JLab Hall C (E12-10-002),1,10.602,5.72281,21.035,0.88318,8.08637,1.95,d/p,F2d/F2p,0.87157,0.02247,0.0195841779,0.0113,0.009848741,0.001,0.00638,0.00125,0.0,0.00216,0.00516,0.00389,0.0014,0.00087157,0.0055606166,0.0010894625,0.0,0.0018825912,0.0044973012,0.0033904072999999995,0.001220198
95,JLab Hall C (E12-10-002),1,10.602,5.69241,21.035,0.87304,8.04341,2.05,d/p,F2d/F2p,0.86105,0.0211,0.018168155000000002,0.0113,0.009729864999999999,0.001,0.00543,0.00125,0.0,0.00191,0.00511,0.00389,0.0014,0.00086105,0.0046755015,0.0010763125,0.0,0.0016446055,0.0043999655,0.0033494845,0.00120547
96,JLab Hall C (E12-10-002),1,10.602,5.66201,21.035,0.86304,8.00046,2.15,d/p,F2d/F2p,0.73598,0.01883,0.0138585034,0.0113,0.008316573999999998,0.001,0.00362,0.00125,0.0,0.0017,0.00507,0.00389,0.0014,0.00073598,0.0026642476,0.000919975,0.0,0.001251166,0.0037314185999999996,0.0028629621999999998,0.0010303719999999999
97,JLab Hall C (E12-10-002),1,10.602,5.63161,21.035,0.85316,7.95751,2.25,d/p,F2d/F2p,0.58924,0.01697,0.0099994028,0.0113,0.006658412,0.001,0.00122,0.00125,0.0,0.00154,0.00504,0.00389,0.0014,0.00058924,0.0007188727999999999,0.00073655,0.0,0.0009074296,0.0029697696,0.0022921435999999997,0.000824936
98,JLab Hall C (E12-10-002),1,10.602,5.60121,21.035,0.84339,7.91455,2.35,d/p,F2d/F2p,0.6931,0.01629,0.011290599,0.0113,0.00783203,0.001,0.00345,0.00125,0.0,0.0014,0.00503,0.00389,0.0014,0.0006931000000000001,0.002391195,0.0008663750000000001,0.0,0.0009703400000000001,0.003486293,0.002696159,0.0009703400000000001
99,JLab Hall C (E12-10-002),1,10.602,5.57082,21.035,0.83375,7.8716,2.45,d/p,F2d/F2p,0.80331,0.0159,0.012772629,0.0113,0.009077403,0.001,0.00341,0.00125,0.0,0.00128,0.00503,0.00389,0.0014,0.00080331,0.0027392870999999996,0.0010041375,0.0,0.0010282368000000001,0.0040406493,0.0031248759,0.001124634
100,JLab Hall C (E12-10-002),1,10.602,5.54042,21.035,0.82422,7.82864,2.55,d/p,F2d/F2p,0.85458,0.01553,0.013271627400000001,0.0113,0.009656754,0.001,0.00551,0.00125,0.0,0.00118,0.00502,0.00389,0.0014,0.0008545800000000001,0.0047087358,0.0010682250000000001,0.0,0.0010084044,0.0042899916,0.0033243162,0.001196412
101,JLab Hall C (E12-10-002),1,10.602,5.51002,21.035,0.8148,7.78569,2.65,d/p,F2d/F2p,0.81676,0.0148,0.012088048,0.0113,0.009229388,0.001,0.00806,0.00125,0.0,0.0011,0.00502,0.00389,0.0014,0.00081676,0.0065830856,0.00102095,0.0,0.0008984360000000001,0.0041001352000000005,0.0031771964,0.001143464
102,JLab Hall C (E12-10-002),1,10.602,5.47962,21.035,0.8055,7.74273,2.75,d/p,F2d/F2p,0.73018,0.01359,0.0099231462,0.0113,0.008251034,0.001,0.00772,0.00125,0.0,0.00102,0.00501,0.00389,0.0014,0.0007301800000000001,0.0056369896000000004,0.0009127250000000001,0.0,0.0007447836000000002,0.0036582018,0.0028404002,0.001022252
103,JLab Hall C (E12-10-002),1,10.602,5.44922,21.035,0.7963,7.69978,2.85,d/p,F2d/F2p,0.63344,0.01286,0.0081460384,0.0113,0.007157871999999999,0.001,0.00856,0.00125,0.0,0.00096,0.00501,0.00389,0.0014,0.00063344,0.0054222464,0.0007918000000000001,0.0,0.0006081024,0.0031735343999999997,0.0024640815999999997,0.000886816
104,JLab Hall C (E12-10-002),1,10.602,5.41882,21.035,0.78722,7.65682,2.95,d/p,F2d/F2p,0.63273,0.01218,0.0077066514,0.0113,0.007149849,0.001,0.00569,0.00125,0.0,0.0009,0.00501,0.00389,0.0014,0.0006327300000000001,0.0036002337,0.0007909125,0.0,0.000569457,0.0031699772999999997,0.0024613197,0.000885822
105,JLab Hall C (E12-10-002),1,10.602,5.38842,21.035,0.77823,7.61387,3.05,d/p,F2d/F2p,0.69933,0.01185,0.0082870605,0.0113,0.007902428999999999,0.001,0.00306,0.00125,0.0,0.00085,0.00501,0.00389,0.0014,0.0006993300000000001,0.0021399497999999998,0.0008741625,0.0,0.0005944305,0.0035036433,0.0027203937,0.000979062
106,JLab Hall C (E12-10-002),1,10.602,5.35802,21.035,0.76936,7.57092,3.15,d/p,F2d/F2p,0.72516,0.01157,0.008390101200000001,0.0113,0.008194307999999999,0.001,0.00244,0.00125,0.0,0.0008,0.00501,0.00389,0.0014,0.0007251600000000001,0.0017693904,0.00090645,0.0,0.0005801280000000001,0.0036330515999999998,0.0028208724,0.0010152240000000001
107,JLab Hall C (E12-10-002),1,10.602,5.32762,21.035,0.76058,7.52796,3.25,d/p,F2d/F2p,0.76564,0.01126,0.0086211064,0.0113,0.008651731999999999,0.001,0.00285,0.00125,0.0,0.00076,0.005,0.00389,0.0014,0.00076564,0.002182074,0.00095705,0.0,0.0005818864,0.0038282,0.0029783395999999998,0.001071896
108,JLab Hall C (E12-10-002),1,10.602,5.29722,21.035,0.75191,7.48501,3.35,d/p,F2d/F2p,0.75719,0.01104,0.0083593776,0.0113,0.008556247,0.001,0.00329,0.00125,0.0,0.00072,0.005,0.00389,0.0014,0.00075719,0.0024911551,0.0009464875,0.0,0.0005451768,0.00378595,0.0029454691,0.0010600660000000001
109,JLab Hall C (E12-10-002),1,10.602,5.26682,21.035,0.74334,7.44205,3.45,d/p,F2d/F2p,0.76796,0.01065,0.008178774,0.0113,0.008677948,0.001,0.0034,0.00125,0.0,0.00069,0.005,0.00389,0.0014,0.00076796,0.0026110639999999997,0.00095995,0.0,0.0005298923999999999,0.0038398,0.0029873644,0.0010751439999999999
110,JLab Hall C (E12-10-002),1,10.602,5.23642,21.035,0.73486,7.3991,3.55,d/p,F2d/F2p,0.75137,0.01029,0.0077315973,0.0113,0.008490481,0.001,0.00332,0.00125,0.0,0.00065,0.005,0.00389,0.0014,0.00075137,0.0024945483999999998,0.0009392125,0.0,0.0004883905,0.00375685,0.0029228292999999997,0.001051918
111,JLab Hall C (E12-10-002),1,10.602,5.20602,21.035,0.72648,7.35614,3.65,d/p,F2d/F2p,0.75096,0.01,0.0075096,0.0113,0.008485847999999999,0.001,0.00321,0.00125,0.0,0.00063,0.005,0.00389,0.0014,0.00075096,0.0024105816,0.0009387,0.0,0.0004731048,0.0037548,0.0029212343999999997,0.0010513439999999998
112,JLab Hall C (E12-10-002),1,10.602,5.17562,21.035,0.71819,7.31319,3.75,d/p,F2d/F2p,0.74591,0.0097,0.007235327,0.0113,0.008428782999999999,0.001,0.00267,0.00125,0.0,0.0006,0.005,0.00389,0.0014,0.00074591,0.0019915797,0.0009323875,0.0,0.00044754599999999995,0.00372955,0.0029015899,0.001044274
113,JLab Hall C (E12-10-002),1,10.602,5.14523,21.035,0.70999,7.27024,3.85,d/p,F2d/F2p,0.74826,0.00947,0.0070860222,0.0113,0.008455338,0.001,0.00232,0.00125,0.0,0.00057,0.005,0.00389,0.0014,0.00074826,0.0017359632000000002,0.0009353250000000001,0.0,0.0004265082,0.0037413000000000004,0.0029107314,0.001047564
114,JLab Hall C (E12-10-002),1,10.602,5.11483,21.035,0.70189,7.22728,3.95,d/p,F2d/F2p,0.73472,0.00919,0.0067520768,0.0113,0.008302336,0.001,0.00209,0.00125,0.0,0.00055,0.005,0.00389,0.0014,0.00073472,0.0015355648,0.0009184000000000001,0.0,0.00040409600000000006,0.0036736000000000004,0.0028580608,0.001028608
115,JLab Hall C (E12-10-002),1,10.602,5.08443,21.035,0.69387,7.18433,4.05,d/p,F2d/F2p,0.73099,0.00898,0.0065642902000000005,0.0113,0.008260187,0.001,0.00191,0.00125,0.0,0.00053,0.005,0.00389,0.0014,0.00073099,0.0013961909000000002,0.0009137375,0.0,0.0003874247,0.00365495,0.0028435510999999998,0.001023386
116,JLab Hall C (E12-10-002),1,10.602,5.05403,21.035,0.68594,7.14137,4.15,d/p,F2d/F2p,0.7368,0.00878,0.006469104,0.0113,0.00832584,0.001,0.00181,0.00125,0.0,0.00051,0.005,0.00389,0.0014,0.0007368,0.001333608,0.000921,0.0,0.000375768,0.003684,0.002866152,0.00103152
117,JLab Hall C (E12-10-002),1,10.602,5.02363,21.035,0.6781,7.09842,4.25,d/p,F2d/F2p,0.73421,0.00856,0.0062848376,0.0113,0.008296573,0.001,0.00183,0.00125,0.0,0.00049,0.005,0.00389,0.0014,0.00073421,0.0013436043,0.0009177625000000001,0.0,0.0003597629,0.0036710500000000004,0.0028560769,0.0010278940000000001
118,JLab Hall C (E12-10-002),1,10.602,4.99323,21.035,0.67035,7.05546,4.35,d/p,F2d/F2p,0.73591,0.00842,0.0061963622,0.0113,0.008315782999999998,0.001,0.00156,0.00125,0.0,0.00048,0.005,0.00389,0.0014,0.00073591,0.0011480196,0.0009198874999999999,0.0,0.0003532368,0.0036795499999999997,0.0028626898999999997,0.0010302739999999999
119,JLab Hall C (E12-10-002),1,10.602,4.96283,21.035,0.66267,7.01251,4.45,d/p,F2d/F2p,0.73537,0.00821,0.0060373877,0.0113,0.008309681,0.001,0.00123,0.00125,0.0,0.00046,0.005,0.00389,0.0014,0.00073537,0.0009045050999999999,0.0009192124999999999,0.0,0.0003382702,0.0036768499999999997,0.0028605893,0.0010295179999999999
120,JLab Hall C (E12-10-002),1,10.602,4.93243,21.035,0.65508,6.96955,4.55,d/p,F2d/F2p,0.73858,0.00808,0.005967726400000001,0.0113,0.008345954,0.001,0.00099,0.00125,0.0,0.00044,0.005,0.00389,0.0014,0.0007385800000000001,0.0007311942,0.0009232250000000001,0.0,0.00032497520000000004,0.0036929000000000003,0.0028730762,0.001034012
121,JLab Hall C (E12-10-002),1,10.602,4.90203,21.035,0.64757,6.9266,4.65,d/p,F2d/F2p,0.73465,0.00793,0.0058257744999999994,0.0113,0.008301545,0.001,0.00099,0.00125,0.0,0.00043,0.005,0.00389,0.0014,0.00073465,0.0007273035000000001,0.0009183125000000001,0.0,0.0003158995,0.0036732500000000003,0.0028577884999999997,0.00102851
122,JLab Hall C (E12-10-002),1,10.602,4.87163,21.035,0.64014,6.88365,4.75,d/p,F2d/F2p,0.73934,0.00778,0.0057520652,0.0113,0.008354542,0.001,0.00092,0.00125,0.0,0.00042,0.005,0.00389,0.0014,0.00073934,0.0006801928,0.0009241750000000001,0.0,0.00031052280000000003,0.0036967000000000002,0.0028760326,0.001035076
123,JLab Hall C (E12-10-002),1,10.602,4.84123,21.035,0.63279,6.84069,4.85,d/p,F2d/F2p,0.73458,0.00768,0.0056415744,0.0113,0.008300753999999999,0.001,0.00088,0.00125,0.0,0.0004,0.005,0.00389,0.0014,0.00073458,0.0006464304000000001,0.000918225,0.0,0.000293832,0.0036729,0.0028575161999999997,0.001028412
124,JLab Hall C (E12-10-002),1,10.602,4.81083,21.035,0.62552,6.79774,4.95,d/p,F2d/F2p,0.7379,0.00754,0.0055637659999999995,0.0113,0.00833827,0.001,0.00112,0.00125,0.0,0.00039,0.005,0.00389,0.0014,0.0007379,0.0008264479999999999,0.000922375,0.0,0.000287781,0.0036895,0.0028704309999999997,0.00103306
125,JLab Hall C (E12-10-002),1,10.602,4.78043,21.035,0.61832,6.75478,5.05,d/p,F2d/F2p,0.74635,0.00746,0.005567770999999999,0.0113,0.008433755,0.001,0.00187,0.00125,0.0,0.00038,0.005,0.00389,0.0014,0.00074635,0.0013956745,0.0009329375,0.0,0.000283613,0.00373175,0.0029033015,0.00104489
126,JLab Hall C (E12-10-002),1,10.602,4.75003,21.035,0.6112,6.71183,5.15,d/p,F2d/F2p,0.74747,0.00739,0.0055238032999999995,0.0113,0.008446411,0.001,0.00217,0.00125,0.0,0.00037,0.005,0.00389,0.0014,0.00074747,0.0016220098999999999,0.0009343375,0.0,0.0002765639,0.00373735,0.0029076582999999997,0.001046458
127,JLab Hall C (E12-10-002),1,10.602,4.71964,21.035,0.60415,6.66887,5.25,d/p,F2d/F2p,0.75157,0.00733,0.0055090081,0.0113,0.008492741,0.001,0.00188,0.00125,0.0,0.00036,0.005,0.00389,0.0014,0.00075157,0.0014129516,0.0009394625,0.0,0.0002705652,0.00375785,0.0029236072999999996,0.0010521979999999998
128,JLab Hall C (E12-10-002),1,10.602,4.68924,21.035,0.59717,6.62592,5.35,d/p,F2d/F2p,0.74934,0.0073,0.0054701820000000005,0.0113,0.008467542,0.001,0.00159,0.00125,0.0,0.00035,0.005,0.00389,0.0014,0.00074934,0.0011914506000000001,0.000936675,0.0,0.000262269,0.0037467,0.0029149326,0.001049076
129,JLab Hall C (E12-10-002),1,10.602,4.65884,21.035,0.59026,6.58297,5.45,d/p,F2d/F2p,0.75415,0.00733,0.0055279195,0.0113,0.008521895,0.001,0.00156,0.00125,0.0,0.00034,0.005,0.00389,0.0014,0.00075415,0.001176474,0.0009426875000000001,0.0,0.000256411,0.0037707500000000002,0.0029336435,0.00105581
130,JLab Hall C (E12-10-002),1,10.602,2.95992,24.98,0.4094,5.87106,9.35,d/p,F2d/F2p,0.8041,0.01368,0.011000088,0.0106,0.00852346,0.001,0.00373,0.00184,7e-05,0.00017,0.00501,0.00561,0.0014,0.0008041000000000001,0.002999293,0.0014795440000000002,5.6287e-05,0.00013669700000000002,0.004028541,0.004511001000000001,0.00112574
131,JLab Hall C (E12-10-002),1,10.602,2.8822,24.98,0.39464,5.71691,9.65,d/p,F2d/F2p,0.80864,0.01152,0.009315532800000002,0.0106,0.008571584,0.001,0.00219,0.00184,9e-05,0.00016,0.00502,0.00561,0.0014,0.00080864,0.0017709216000000002,0.0014878976000000002,7.277760000000001e-05,0.00012938240000000002,0.004059372800000001,0.0045364704,0.001132096
132,JLab Hall C (E12-10-002),1,10.602,2.80448,24.98,0.38017,5.56275,9.95,d/p,F2d/F2p,0.80956,0.01049,0.0084922844,0.0106,0.008581336,0.001,0.00114,0.00184,0.00012,0.00015,0.00502,0.00561,0.0014,0.00080956,0.0009228983999999999,0.0014895904,9.71472e-05,0.00012143399999999998,0.0040639911999999995,0.0045416316,0.0011333839999999999
133,JLab Hall C (E12-10-002),1,10.602,2.72676,24.98,0.36598,5.40859,10.25,d/p,F2d/F2p,0.83138,0.00992,0.0082472896,0.0106,0.008812628,0.001,0.00064,0.00184,0.00016,0.00015,0.00503,0.00561,0.0014,0.00083138,0.0005320832,0.0015297392,0.0001330208,0.000124707,0.0041818414,0.0046640418,0.001163932
134,JLab Hall C (E12-10-002),1,10.602,2.64904,24.98,0.35208,5.25443,10.55,d/p,F2d/F2p,0.82935,0.0095,0.007878825,0.0106,0.00879111,0.001,0.0004,0.00184,0.00022,0.00014,0.00503,0.00561,0.0014,0.0008293500000000001,0.00033174,0.001526004,0.00018245700000000002,0.000116109,0.0041716305,0.0046526535,0.00116109
135,JLab Hall C (E12-10-002),1,10.602,2.57132,24.98,0.33844,5.10028,10.85,d/p,F2d/F2p,0.84221,0.00913,0.0076893772999999995,0.0106,0.008927426,0.001,0.00171,0.00184,0.00029,0.00014,0.00504,0.00561,0.0014,0.00084221,0.0014401791,0.0015496664,0.0002442409,0.00011790939999999999,0.004244738400000001,0.0047247981,0.001179094
136,JLab Hall C (E12-10-002),1,10.602,2.4936,24.98,0.32507,4.94612,11.15,d/p,F2d/F2p,0.83312,0.00865,0.007206488,0.0106,0.008831072,0.001,0.0021,0.00184,0.00038,0.00013,0.00505,0.00561,0.0014,0.00083312,0.001749552,0.0015329408,0.0003165856,0.00010830559999999999,0.0042072559999999995,0.0046738032,0.0011663679999999999
137,JLab Hall C (E12-10-002),1,10.602,2.41589,24.98,0.31194,4.79196,11.45,d/p,F2d/F2p,0.83636,0.00834,0.0069752424,0.0106,0.008865416,0.001,0.00231,0.00184,0.00051,0.00013,0.00507,0.00561,0.0014,0.00083636,0.0019319916,0.0015389024000000001,0.0004265436,0.00010872679999999999,0.0042403452,0.0046919796,0.001170904
138,JLab Hall C (E12-10-002),1,10.602,2.33817,24.98,0.29907,4.63781,11.75,d/p,F2d/F2p,0.85813,0.00806,0.006916527799999999,0.0106,0.009096178,0.001,0.00239,0.00184,0.00068,0.00012,0.00509,0.00561,0.0014,0.0008581299999999999,0.0020509307,0.0015789591999999999,0.0005835284,0.0001029756,0.0043678816999999995,0.0048141093,0.001201382
139,JLab Hall C (E12-10-002),1,10.602,3.58167,24.98,0.53927,7.10432,6.95,d/p,F2d/F2p,0.76381,0.01356,0.0103572636,0.0106,0.008096386,0.001,0.00155,0.0009,1e-05,0.00024,0.005,0.00362,0.0014,0.00076381,0.0011839055,0.0006874289999999999,7.6381e-06,0.00018331440000000001,0.00381905,0.0027649922,0.001069334
140,JLab Hall C (E12-10-002),1,10.602,3.50395,24.98,0.52179,6.95016,7.25,d/p,F2d/F2p,0.74854,0.0113,0.008458502,0.0106,0.007934524,0.001,0.00121,0.0009,1e-05,0.00023,0.005,0.00362,0.0014,0.00074854,0.0009057334,0.000673686,7.4854e-06,0.0001721642,0.0037427,0.0027097148,0.001047956
141,JLab Hall C (E12-10-002),1,10.602,3.42623,24.98,0.50469,6.79601,7.55,d/p,F2d/F2p,0.77199,0.00995,0.0076813005,0.0106,0.008183094,0.001,0.00144,0.0009,1e-05,0.00022,0.005,0.00362,0.0014,0.00077199,0.0011116656,0.0006947909999999999,7.7199e-06,0.0001698378,0.00385995,0.0027946038,0.001080786
142,JLab Hall C (E12-10-002),1,10.602,3.34851,24.98,0.48796,6.64185,7.85,d/p,F2d/F2p,0.77171,0.00928,0.0071614688,0.0106,0.008180126,0.001,0.0015,0.0009,2e-05,0.00021,0.00501,0.00362,0.0014,0.00077171,0.001157565,0.000694539,1.5434200000000002e-05,0.0001620591,0.0038662670999999997,0.0027935902,0.001080394
143,JLab Hall C (E12-10-002),1,10.602,3.27079,24.98,0.47158,6.48769,8.15,d/p,F2d/F2p,0.78094,0.00883,0.0068957001999999995,0.0106,0.008277964,0.001,0.00114,0.0009,2e-05,0.0002,0.00501,0.00362,0.0014,0.0007809399999999999,0.0008902716,0.0007028459999999999,1.56188e-05,0.000156188,0.0039125094,0.0028270027999999997,0.001093316
144,JLab Hall C (E12-10-002),1,10.602,3.19307,24.98,0.45555,6.33354,8.45,d/p,F2d/F2p,0.78588,0.00841,0.006609250800000001,0.0106,0.008330328,0.001,0.00039,0.0009,3e-05,0.00019,0.00501,0.00362,0.0014,0.0007858800000000001,0.0003064932,0.000707292,2.35764e-05,0.0001493172,0.0039372588,0.0028448856,0.001100232
145,JLab Hall C (E12-10-002),1,10.602,3.11536,24.98,0.43984,6.17938,8.75,d/p,F2d/F2p,0.79715,0.00809,0.0064489435,0.0106,0.00844979,0.001,0.00044,0.0009,4e-05,0.00018,0.00501,0.00362,0.0014,0.00079715,0.00035074600000000003,0.000717435,3.1886000000000006e-05,0.000143487,0.0039937215,0.002885683,0.00111601
146,JLab Hall C (E12-10-002),1,10.602,3.03764,24.98,0.42446,6.02522,9.05,d/p,F2d/F2p,0.79772,0.00777,0.0061982844,0.0106,0.008455832,0.001,0.00105,0.0009,5e-05,0.00017,0.00501,0.00362,0.0014,0.00079772,0.000837606,0.0007179479999999999,3.9886000000000004e-05,0.00013561240000000002,0.0039965771999999995,0.0028877463999999998,0.001116808
147,JLab Hall C (E12-10-002),1,10.602,2.95992,24.98,0.4094,5.87106,9.35,d/p,F2d/F2p,0.81194,0.00746,0.006057072399999999,0.0106,0.008606564,0.001,0.00373,0.0009,7e-05,0.00017,0.00501,0.00362,0.0014,0.00081194,0.0030285361999999997,0.000730746,5.6835799999999995e-05,0.00013802980000000002,0.0040678193999999996,0.0029392228,0.001136716
